"municipality_id","municipality","district_id","distric","NUTS_3_id","NUTS_3","NUTS_2_id","NUTS_2","ico","name","year","population","Rozhodnutí.Smlouva.o.poskytnutí.dotace..celkové.zdroje.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..veřejné.prostředky.celkem.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..EU.zdroje.","Proplacené.prostředky.příjemcům...vyúčtované..veřejné.prostředky.celkem.","Proplacené.prostředky.příjemcům...vyúčtované..EU.zdroje.","Certifikované.prostředky..veřejné.prostředky.celkem.","Certifikované.prostředky..EU.zdroje.","Total.eligible.expenditure.allocated.to.the.selected.operation","Total.eligible.expenditures.charged.in.payment.applications","Expeditures.allocated.to.the.selected.operation...Union.support","Expeditures.allocated.to.the.selected.operation...national.public.funding","Expeditures.allocated.to.the.selected.operation...national.private.funding","Expenditures.charged.in.payment.application...Union.support"
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2018,27712,0,0,0,0,0,0,0,9603754,9134660.26,5328493.22,4275260.78,0,5068799.07
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2019,27610,0,0,0,0,0,0,0,11157329,11146217.89,9483729.65,1673599.35,0,9474285.2
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2020,27483,0,0,0,0,0,0,0,1769890.89,900182.05,1681396.33,88494.56,0,855172.94
5215,"Vrchlabí","CZ0525","Trutnov","CZ052","Královéhradecký kraj","CZ05","Severovýchod",278475,"Město Vrchlabí",2021,26738,0,0,0,0,0,0,0,1470000,0,1396500,73500,0,0
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2008,67480,794000,794000,674900,786301,668355,786301,668355,0,0,0,0,0,0
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2009,67351,68540,68540,58259,32034,32034,37688,32034,0,0,0,0,0,0
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2010,67118,23097532.63,23097532.63,19632900.73,20037624.73,17031978.86,7603138.7,6462665.79,0,0,0,0,0,0
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2011,66901,136508049,110838196,88739606.04,96161469.4,76964695.69,96161469.4,76964695.69,0,0,0,0,0,0
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2012,66665,0,0,0,0,0,0,0,0,0,0,0,0,0
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2013,66485,113078466,105066398,89112917.95,87980269.89,74621171.64,21350259,17985663.05,0,0,0,0,0,0
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2014,66288,191540771,190523221.4,161944736.39,190410328.68,161848778.06,29553072.68,25120111.46,0,0,0,0,0,0
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2015,66159,64997272.24,55796193.31,47097000,55796193.31,47096999.97,4949528.34,4085453.13,0,0,0,0,0,0
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2016,65901,0,0,0,0,0,0,0,5554349.44,5331480.15,4721197.02,644974.94,188177.48,4531758.12
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2017,65735,0,0,0,0,0,0,0,44220513.43,44177331.4,20490230.46,23730282.97,0,20452581.92
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2018,65707,0,0,0,0,0,0,0,84481865.33,75068526.74,71809585.53,12672279.8,0,63808247.63
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2019,65522,0,0,0,0,0,0,0,8252655.98,8246025.96,4093062.39,4159593.59,0,4087426.83
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2020,65126,0,0,0,0,0,0,0,66941802.14,6839857.5,29975868.95,36965933.19,0,2735943
7212,"Vsetín","CZ0723","Vsetín","CZ072","Zlínský kraj","CZ07","Střední Morava",304450,"Město Vsetín",2021,64147,0,0,0,0,0,0,0,11216083.26,3350925.64,9533670.76,1682412.5,0,2848286.77
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2008,51206,24389756,22613429.48,14772437.84,22580508.8,14751263.26,22580508.8,14751263.26,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2009,51524,68540,68540,58259,34360,34360,40424,34360,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2010,51658,12942590.4,12942590.4,11001201.67,10086009.46,8573107.91,10086009.46,8573107.91,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2011,51581,6514654,6514654,5537455,6306799,5360777,6306799,5360777,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2012,51778,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2013,51804,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2014,51887,35009552.02,32375175.02,27518898.38,31140803.16,26469682.29,22898675.61,19463873.9,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2015,51942,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2016,52011,0,0,0,0,0,0,0,1385750,1380182.5,1177887.5,207862.5,0,1173155.1
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2017,51981,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2018,52001,0,0,0,0,0,0,0,12456250,9958193.47,10587812.5,1868437.5,0,8464464.44
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2019,52142,0,0,0,0,0,0,0,0,0,0,0,0,0
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2020,52271,0,0,0,0,0,0,0,8305263.4,2893083.14,7572674.27,732589.13,0,2314466.51
6219,"Vyškov","CZ0646","Vyškov","CZ064","Jihomoravský kraj","CZ06","Jihovýchod",292427,"Město Vyškov",2021,51808,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2008,32634,64842839.5,63723122,54164652.92,56977175.84,48430598.73,56977175.84,48430598.73,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2009,32613,63692993,55355674.65,45505760.26,55280889.58,45449436.73,55289412.58,45449436.73,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2010,32618,13295101,13024277.8,11070636.13,11926942.92,10137901.46,5920924.5,5032785.82,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2011,32625,105098314.99,62091163.64,42333001.89,61993875.06,42264987.78,61993875.06,42264987.78,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2012,32602,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2013,32624,7531050,6971686,5925933.1,6480572.56,5508485.32,3372636,2866739.27,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2014,32518,21747098.81,18763340,15948838.8,18735125,15924856.03,16285418,13842605.08,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2015,32498,14351317.97,11735446.9,9975129.36,10515659.7,8938310.23,5202527,4422147.44,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2016,32453,0,0,0,0,0,0,0,0,0,0,0,0,0
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2017,32384,0,0,0,0,0,0,0,719950,719950,611957.5,0,0,611957.5
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2018,32418,0,0,0,0,0,0,0,3432982.68,3427370,2918035.27,514947.41,0,2913264.48
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2019,32454,0,0,0,0,0,0,0,4153767.91,4130157.91,1882662.16,2271105.75,0,1860232.66
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2020,32482,0,0,0,0,0,0,0,3390304.42,1826900.35,2881758.74,508545.68,0,1552865.29
5314,"Vysoké Mýto","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279773,"Město Vysoké Mýto",2021,32082,0,0,0,0,0,0,0,13337210.23,0,9471055.86,3866154.37,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2008,33597,845000,845000,718250,845000,718250,845000,718250,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2009,33591,15123134,15115336,12145350.23,13891656.34,11167238.32,13896483.04,11165186.32,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2010,33683,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2011,33735,4544000,4544000,3862400,4252255,3614416,4252255,3614416,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2012,33662,1899493.2,1899493.2,1614569.22,1760452.62,1496384.71,0,0,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2013,33522,18068749,11179754,9408177.2,11179754,9408177.19,11179754,9408177.19,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2014,33463,77820086.98,33739440.02,24643039.74,31421180.18,23066146.97,27149683.82,19435375.1,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2015,33452,5382000,5382000,4574700,4878434.05,4146668.94,0,0,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2016,33276,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2017,33279,0,0,0,0,0,0,0,31817663.99,30273646.85,13598265.59,18219398.4,0,12980658.72
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2018,33178,0,0,0,0,0,0,0,0,0,0,0,0,0
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2019,33067,0,0,0,0,0,0,0,1058168.19,789019.55,1005259.78,52908.41,0,749568.57
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2020,33051,0,0,0,0,0,0,0,18344709.19,17969983.59,15593002.8,2751706.39,0,15274486.03
7113,"Zábřeh","CZ0715","Šumperk","CZ071","Olomoucký kraj","CZ07","Střední Morava",303640,"Město Zábřeh",2021,32766,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2008,29331,18539946.84,13765092.14,8688830.19,13540330.6,8605572.42,13540330.6,8605572.42,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2009,29248,37105048.23,34419194.01,27830534.27,11906322.42,8703202.25,11916450.42,8703202.25,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2010,29253,6143507,4664242,3964605.35,4073943.06,3462851.24,4073943.06,3462851.24,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2011,29305,30378235,30378235,25821495,26870580,22839990,26870580,22839990,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2012,29284,2090958,2022066,1718756.1,2022066,1718756.1,2022066,1718756.1,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2013,29199,13067456.13,6569710.6,5584253.67,5117809.57,4350138.13,2680960,2278816,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2014,29162,2815316.7,2161578,1717329.15,2120364,1687789.35,1356897,1153362.45,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2015,29090,2349526,2349526,1997097,2292490,1948616.5,0,0,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2016,29175,0,0,0,0,0,0,0,1343244.69,1184573.43,1141757.98,201486.71,0,1006887.4
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2017,29273,0,0,0,0,0,0,0,18080479.18,18541322.45,7561195.67,0,0,7745288.78
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2018,29495,0,0,0,0,0,0,0,7151790.11,6332679.48,6490466.04,661324.07,0,5747703.38
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2019,29463,0,0,0,0,0,0,0,1578944,1578944,1499996.8,78947.2,0,1499996.79
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2020,29462,0,0,0,0,0,0,0,0,0,0,0,0,0
5315,"Žamberk","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279846,"Město Žamberk",2021,28976,0,0,0,0,0,0,0,2026852.8,0,1216111.68,810741.12,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2008,27354,253749027.86,228554295.52,194271151.18,228416558.3,194154074.53,228416558.3,194154074.53,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2009,27366,11950204.7,10648299.7,9051054.74,10628668.7,9041704.72,10637299.7,9041704.72,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2010,27339,43756015,43080119,24076670.33,34794230.01,19512988.42,33383962.45,18314261,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2011,27218,41476079.99,28711740.27,23618897.15,26744056,21946364.2,26744056,21946364.2,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2012,27193,11108221.3,9122474.07,7754102.9,9011413.5,7659701.41,9011413.5,7659701.41,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2013,27186,34826457,19263497,14482097.45,18425730.03,13820150.51,18425730.03,13820150.51,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2014,27338,61315433.86,57412716.66,48800808.87,56395280.23,47935987.87,53526789.41,45497770.68,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2015,27261,59074813.83,57926605.17,49237614.38,50822909.89,43199473.37,0,0,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2016,27158,0,0,0,0,0,0,0,13646376.51,13646376.51,11599420.03,2046956.48,0,11599420.03
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2017,27209,0,0,0,0,0,0,0,47036889.37,44740918.6,33566408,13470481.37,0,31614833.31
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2018,27304,0,0,0,0,0,0,0,46892445.08,40465809.01,40458578.3,6433866.78,0,34395937.64
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2019,27373,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2020,27248,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,"Žatec","CZ0424","Louny","CZ042","Ústecký kraj","CZ04","Severozápad",265781,"Město Žatec",2021,27014,0,0,0,0,0,0,0,20524769,524769,17498530.55,3026238.45,0,498530.55
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2008,44050,960000,960000,816000,925302,786506,925302,786506,0,0,0,0,0,0
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2009,44035,27216884,24106171,18137264.86,21732636.38,16380969.19,21738382.38,16379636.19,0,0,0,0,0,0
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2010,43999,32160761.8,31717641.8,26959995.48,28883957.79,24551364.07,8341109.96,7089943.43,0,0,0,0,0,0
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2011,43244,178401494.63,169060179.63,143701152.38,141792741.8,120523798.91,141792741.8,120523798.91,0,0,0,0,0,0
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2012,43177,20245754.7,19962209.94,16967878.43,10271918.04,8731130.32,10271918.04,8731130.32,0,0,0,0,0,0
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2013,43058,124814378.12,96801298.92,71162492.53,79016648.84,58413467.35,76209478.84,56027372.86,0,0,0,0,0,0
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2014,43029,21799614.78,16614532.78,11603765.21,16238862.67,11284445.59,3725421.99,2976225.66,0,0,0,0,0,0
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2015,42943,34584049,25500546,21675464.1,25154956.54,21381713.05,0,0,0,0,0,0,0,0
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2016,42820,0,0,0,0,0,0,0,2273006.4,2236131.84,1932055.44,227300.64,113650.32,1900712.04
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2017,42729,0,0,0,0,0,0,0,22738269.46,21218366.48,15272114.7,7466154.76,0,14188287.88
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2018,42648,0,0,0,0,0,0,0,55230975.38,51517892.29,45577873.85,9653101.53,0,42440293.07
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2019,42627,0,0,0,0,0,0,0,17401977.01,11794689.24,16341263.79,0,0,11046581.85
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2020,42482,0,0,0,0,0,0,0,22875159.26,8339573.02,17906359.99,4968799.27,0,6409332.05
6115,"Žďár nad Sázavou","CZ0635","Žďár nad Sázavou","CZ063","Kraj Vysočina","CZ06","Jihovýchod",295841,"Město Žďár nad Sázavou",2021,42200,0,0,0,0,0,0,0,44244162.14,125847.5,30833975.35,13410186.79,0,106970.37
5110,"Železný Brod","CZ0512","Jablonec nad Nisou","CZ051","Liberecký kraj","CZ05","Severovýchod",262633,"Město Železný Brod",2008,12327,1125000,1100000,935000,1100000,935000,1100000,935000,0,0,0,0,0,0
5110,"Železný Brod","CZ0512","Jablonec nad Nisou","CZ051","Liberecký kraj","CZ05","Severovýchod",262633,"Město Železný Brod",2009,12379,68540,68540,58259,34510,34510,37173,31597,0,0,0,0,0,0
5110,"Železný Brod","CZ0512","Jablonec nad Nisou","CZ051","Liberecký kraj","CZ05","Severovýchod",262633,"Město Železný Brod",2010,12399,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,"Železný Brod","CZ0512","Jablonec nad Nisou","CZ051","Liberecký kraj","CZ05","Severovýchod",262633,"Město Železný Brod",2011,12324,85026.91,85026.91,72272.85,0,0,0,0,0,0,0,0,0,0
5110,"Železný Brod","CZ0512","Jablonec nad Nisou","CZ051","Liberecký kraj","CZ05","Severovýchod",262633,"Město Železný Brod",2012,12297,0,0,0,0,0,0,0,0,0,0,0,0,0
5110,"Železný Brod","CZ0512","Jablonec nad Nisou","CZ051","Liberecký kraj","CZ05","Severovýchod",262633,"Město Železný Brod",2013,12266,81775866.45,55680423,47328358.94,0,0,0,0,0,0,0,0,0,0
5110,"Železný Brod","CZ0512","Jablonec nad Nisou","CZ051","Liberecký kraj","CZ05","Severovýchod",262633,"Město Železný Brod",2014,12158,28433873.52,14513138.22,12336167.48,0,0,0,0,0,0,0,0,0,0
