"","ico","year","class_of_revenue","Revenue_CZK"
"4153",292311,2013,"Daňové příjmy",76039576.19
"4154",292311,2013,"Kapitálové příjmy",3511642
"4155",292311,2013,"Nedaňové příjmy",7688973.21
"4156",292427,2013,"Daňové příjmy",266235099.44
"4157",292427,2013,"Kapitálové příjmy",14834049
"4158",292427,2013,"Nedaňové příjmy",44975157.88
"4159",293199,2013,"Daňové příjmy",73901586.25
"4160",293199,2013,"Kapitálové příjmy",123125
"4161",293199,2013,"Nedaňové příjmy",15589059.99
"4162",293881,2013,"Daňové příjmy",462167998.15
"4163",293881,2013,"Kapitálové příjmy",257793926
"4164",293881,2013,"Nedaňové příjmy",133964374.48
"4165",294136,2013,"Daňové příjmy",105414409.79
"4166",294136,2013,"Kapitálové příjmy",29904043.15
"4167",294136,2013,"Nedaňové příjmy",8818309.2
"4168",294900,2013,"Daňové příjmy",122471737.3
"4169",294900,2013,"Kapitálové příjmy",15139631
"4170",294900,2013,"Nedaňové příjmy",39661491.15
"4171",295671,2013,"Daňové příjmy",146068686.37
"4172",295671,2013,"Kapitálové příjmy",5542962
"4173",295671,2013,"Nedaňové příjmy",12797390.28
"4174",295841,2013,"Daňové příjmy",283553857.07
"4175",295841,2013,"Kapitálové příjmy",21929380
"4176",295841,2013,"Nedaňové příjmy",83113413.37
"4177",295892,2013,"Daňové příjmy",207286285.49
"4178",295892,2013,"Kapitálové příjmy",4706549
"4179",295892,2013,"Nedaňové příjmy",74665605.32
"4180",296139,2013,"Daňové příjmy",289575245.81
"4181",296139,2013,"Kapitálové příjmy",8601882.5
"4182",296139,2013,"Nedaňové příjmy",111937645.46
"4183",296317,2013,"Daňové příjmy",107190258.27
"4184",296317,2013,"Kapitálové příjmy",2346378
"4185",296317,2013,"Nedaňové příjmy",54856505.58
"4186",296643,2013,"Daňové příjmy",751858227.4
"4187",296643,2013,"Kapitálové příjmy",9211508.8
"4188",296643,2013,"Nedaňové příjmy",191389321.36
"4189",296651,2013,"Daňové příjmy",120601657.9
"4190",296651,2013,"Kapitálové příjmy",1373370
"4191",296651,2013,"Nedaňové příjmy",15818502.47
"4192",296759,2013,"Daňové příjmy",67329899.95
"4193",296759,2013,"Kapitálové příjmy",2953060
"4194",296759,2013,"Nedaňové příjmy",11793816.04
"4195",297313,2013,"Daňové příjmy",463148751.04
"4196",297313,2013,"Kapitálové příjmy",225317017.85
"4197",297313,2013,"Nedaňové příjmy",99824806.4
"4198",297437,2013,"Daňové příjmy",278757748.99
"4199",297437,2013,"Kapitálové příjmy",13592937
"4200",297437,2013,"Nedaňové příjmy",45538452.13
"4201",297488,2013,"Daňové příjmy",901188858.34
"4202",297488,2013,"Kapitálové příjmy",10576632.34
"4203",297488,2013,"Nedaňové příjmy",67205651.56
"4204",297534,2013,"Daňové příjmy",700624519.09
"4205",297534,2013,"Kapitálové příjmy",30512557.6
"4206",297534,2013,"Nedaňové příjmy",207420402.16
"4207",297569,2013,"Daňové příjmy",255674334.09
"4208",297569,2013,"Kapitálové příjmy",6119465
"4209",297569,2013,"Nedaňové příjmy",294125471.5
"4210",297577,2013,"Daňové příjmy",323037071.07
"4211",297577,2013,"Kapitálové příjmy",46752832.19
"4212",297577,2013,"Nedaňové příjmy",59055743.29
"4213",297755,2013,"Daňové příjmy",88801665.79
"4214",297755,2013,"Kapitálové příjmy",2026340
"4215",297755,2013,"Nedaňové příjmy",44030105.93
"4216",297852,2013,"Daňové příjmy",132923114.73
"4217",297852,2013,"Kapitálové příjmy",2458034
"4218",297852,2013,"Nedaňové příjmy",60867894.53
"4219",298077,2013,"Daňové příjmy",259625066.93
"4220",298077,2013,"Kapitálové příjmy",1656615
"4221",298077,2013,"Nedaňové příjmy",28284349.88
"4222",298212,2013,"Daňové příjmy",278838373.22
"4223",298212,2013,"Kapitálové příjmy",6487202
"4224",298212,2013,"Nedaňové příjmy",132281094.7
"4225",298221,2013,"Daňové příjmy",84854865.65
"4226",298221,2013,"Kapitálové příjmy",7579006
"4227",298221,2013,"Nedaňové příjmy",7026201.54
"4228",299138,2013,"Daňové příjmy",133111002.22
"4229",299138,2013,"Kapitálové příjmy",3385939
"4230",299138,2013,"Nedaňové příjmy",42175240.24
"4231",299308,2013,"Daňové příjmy",1385496432.73
"4232",299308,2013,"Kapitálové příjmy",95000
"4233",299308,2013,"Nedaňové příjmy",68092587.85
"4234",299529,2013,"Daňové příjmy",171971396.45
"4235",299529,2013,"Kapitálové příjmy",11432804.97
"4236",299529,2013,"Nedaňové příjmy",15221111.61
"4237",299634,2013,"Daňové příjmy",140893552.24
"4238",299634,2013,"Kapitálové příjmy",2813397
"4239",299634,2013,"Nedaňové příjmy",18742706.74
"4240",300063,2013,"Daňové příjmy",157453306.4
"4241",300063,2013,"Kapitálové příjmy",9872222.48
"4242",300063,2013,"Nedaňové příjmy",31322714.13
"4243",300292,2013,"Daňové příjmy",78210911.54
"4244",300292,2013,"Kapitálové příjmy",122282
"4245",300292,2013,"Nedaňové příjmy",15202176.98
"4246",300535,2013,"Daňové příjmy",758865108.84
"4247",300535,2013,"Kapitálové příjmy",15384608.95
"4248",300535,2013,"Nedaňové příjmy",117105005.18
"4249",300870,2013,"Daňové příjmy",70929773.56
"4250",300870,2013,"Kapitálové příjmy",868990
"4251",300870,2013,"Nedaňové příjmy",23273464.29
"4252",301311,2013,"Daňové příjmy",228890786.8
"4253",301311,2013,"Kapitálové příjmy",38895537
"4254",301311,2013,"Nedaňové příjmy",24278500.13
"4255",301493,2013,"Daňové příjmy",102217121.06
"4256",301493,2013,"Kapitálové příjmy",710346
"4257",301493,2013,"Nedaňové příjmy",24216371.54
"4258",301825,2013,"Daňové příjmy",556201469.96
"4259",301825,2013,"Kapitálové příjmy",21781786.29
"4260",301825,2013,"Nedaňové příjmy",126739065.24
"4261",302724,2013,"Daňové příjmy",152726480.42
"4262",302724,2013,"Kapitálové příjmy",14747537.22
"4263",302724,2013,"Nedaňové příjmy",26761395.01
"4264",303038,2013,"Daňové příjmy",117727121.24
"4265",303038,2013,"Kapitálové příjmy",9298856.01
"4266",303038,2013,"Nedaňové příjmy",15070848.25
"4267",303461,2013,"Daňové příjmy",328636722.39
"4268",303461,2013,"Kapitálové příjmy",15857683.2
"4269",303461,2013,"Nedaňové příjmy",78685945.54
"4270",303640,2013,"Daňové příjmy",162589023.58
"4271",303640,2013,"Kapitálové příjmy",1156286
"4272",303640,2013,"Nedaňové příjmy",13080233.94
"4273",304271,2013,"Daňové příjmy",206343335.57
"4274",304271,2013,"Nedaňové příjmy",5804076.93
"4275",304387,2013,"Daňové příjmy",302043701.51
"4276",304387,2013,"Kapitálové příjmy",25901980
"4277",304387,2013,"Nedaňové příjmy",68104316.72
"4278",304450,2013,"Daňové příjmy",326468404.85
"4279",304450,2013,"Kapitálové příjmy",19161615
"4280",304450,2013,"Nedaňové příjmy",70040380.03
"4281",845451,2013,"Daňové příjmy",6314277553.16
"4282",845451,2013,"Kapitálové příjmy",504828959.27
"4283",845451,2013,"Nedaňové příjmy",1526654322.7
"4284",44992785,2013,"Daňové příjmy",8081896974.71
"4285",44992785,2013,"Kapitálové příjmy",913080064.56
"4286",44992785,2013,"Nedaňové příjmy",949245768.57
"4287",75370,2014,"Daňové příjmy",3653965289.3
"4288",75370,2014,"Kapitálové příjmy",146283973.5
"4289",75370,2014,"Nedaňové příjmy",1141519602.43
"4290",81531,2014,"Daňové příjmy",1323730130.73
"4291",81531,2014,"Kapitálové příjmy",54304
"4292",81531,2014,"Nedaňové příjmy",45824077.16
"4293",231401,2014,"Daňové příjmy",242900148.29
"4294",231401,2014,"Kapitálové příjmy",6207455
"4295",231401,2014,"Nedaňové příjmy",18564051.6
"4296",232947,2014,"Daňové příjmy",146422427.1
"4297",232947,2014,"Kapitálové příjmy",8102816
"4298",232947,2014,"Nedaňové příjmy",40985511.3
"4299",232963,2014,"Daňové příjmy",71481862.89
"4300",232963,2014,"Kapitálové příjmy",201690
"4301",232963,2014,"Nedaňové příjmy",30792587.5
"4302",233129,2014,"Daňové příjmy",249037522.98
"4303",233129,2014,"Kapitálové příjmy",2284413
"4304",233129,2014,"Nedaňové příjmy",23412347
"4305",233242,2014,"Daňové příjmy",110266591.92
"4306",233242,2014,"Kapitálové příjmy",873892
"4307",233242,2014,"Nedaňové příjmy",11872885.15
"4308",234516,2014,"Daňové příjmy",877962410.81
"4309",234516,2014,"Kapitálové příjmy",20093116.36
"4310",234516,2014,"Nedaňové příjmy",200721415.23
"4311",234877,2014,"Daňové příjmy",198486889.24
"4312",234877,2014,"Kapitálové příjmy",1404619
"4313",234877,2014,"Nedaňové příjmy",11391082.69
"4314",235334,2014,"Daňové příjmy",90299939.3
"4315",235334,2014,"Nedaňové příjmy",4804508.06
"4316",235440,2014,"Daňové příjmy",432530539.16
"4317",235440,2014,"Kapitálové příjmy",52201154.24
"4318",235440,2014,"Nedaňové příjmy",235926669.61
"4319",236021,2014,"Daňové příjmy",160305113.64
"4320",236021,2014,"Kapitálové příjmy",10601344.8
"4321",236021,2014,"Nedaňové příjmy",36602669.33
"4322",236195,2014,"Daňové příjmy",280817261.62
"4323",236195,2014,"Kapitálové příjmy",9243345.88
"4324",236195,2014,"Nedaňové příjmy",85262628.01
"4325",236977,2014,"Daňové příjmy",242557445.13
"4326",236977,2014,"Kapitálové příjmy",574593.5
"4327",236977,2014,"Nedaňové příjmy",45122225.34
"4328",237051,2014,"Daňové příjmy",235552342.92
"4329",237051,2014,"Kapitálové příjmy",13381448
"4330",237051,2014,"Nedaňové příjmy",27267283.25
"4331",237108,2014,"Daňové příjmy",191196199.42
"4332",237108,2014,"Kapitálové příjmy",1424660
"4333",237108,2014,"Nedaňové příjmy",8038418.89
"4334",238295,2014,"Daňové příjmy",634461859.22
"4335",238295,2014,"Kapitálové příjmy",41468266.1
"4336",238295,2014,"Nedaňové příjmy",23978010.58
"4337",238309,2014,"Daňové příjmy",103463114.71
"4338",238309,2014,"Kapitálové příjmy",1012303
"4339",238309,2014,"Nedaňové příjmy",5572799.41
"4340",239402,2014,"Daňové příjmy",121766771.05
"4341",239402,2014,"Kapitálové příjmy",1022976
"4342",239402,2014,"Nedaňové příjmy",21344532.4
"4343",239500,2014,"Daňové příjmy",210933430.88
"4344",239500,2014,"Kapitálové příjmy",3651224
"4345",239500,2014,"Nedaňové příjmy",31074165.36
"4346",239640,2014,"Daňové příjmy",189378880.81
"4347",239640,2014,"Kapitálové příjmy",8707111.92
"4348",239640,2014,"Nedaňové příjmy",27901222.77
"4349",240079,2014,"Daňové příjmy",240525487.44
"4350",240079,2014,"Kapitálové příjmy",27251011
"4351",240079,2014,"Nedaňové příjmy",58271208.39
"4352",240702,2014,"Daňové příjmy",214294479.8
"4353",240702,2014,"Kapitálové příjmy",14141951.01
"4354",240702,2014,"Nedaňové příjmy",70947702.02
"4355",241121,2014,"Daňové příjmy",131441471.79
"4356",241121,2014,"Kapitálové příjmy",4684703
"4357",241121,2014,"Nedaňové příjmy",41474941.46
"4358",242098,2014,"Daňové příjmy",110159449.37
"4359",242098,2014,"Kapitálové příjmy",11100919.92
"4360",242098,2014,"Nedaňové příjmy",19203044.59
"4361",243132,2014,"Daňové příjmy",409858685.22
"4362",243132,2014,"Kapitálové příjmy",14032812
"4363",243132,2014,"Nedaňové příjmy",69345495.52
"4364",243272,2014,"Daňové příjmy",97937824.39
"4365",243272,2014,"Kapitálové příjmy",16891696
"4366",243272,2014,"Nedaňové příjmy",20445410.69
"4367",244309,2014,"Daňové příjmy",208718911.85
"4368",244309,2014,"Kapitálové příjmy",6863995
"4369",244309,2014,"Nedaňové příjmy",29408803.26
"4370",244732,2014,"Daňové příjmy",1271113137.85
"4371",244732,2014,"Kapitálové příjmy",16622105.36
"4372",244732,2014,"Nedaňové příjmy",376041356.01
"4373",245551,2014,"Daňové příjmy",66395901.98
"4374",245551,2014,"Kapitálové příjmy",1307004
"4375",245551,2014,"Nedaňové příjmy",18828358.21
"4376",245585,2014,"Daňové příjmy",103655909.35
"4377",245585,2014,"Kapitálové příjmy",10578167.5
"4378",245585,2014,"Nedaňové příjmy",14270182.3
"4379",245836,2014,"Daňové příjmy",192464029.47
"4380",245836,2014,"Kapitálové příjmy",2330129
"4381",245836,2014,"Nedaňové příjmy",57501402.69
"4382",245941,2014,"Daňové příjmy",107069916.18
"4383",245941,2014,"Kapitálové příjmy",5096668
"4384",245941,2014,"Nedaňové příjmy",15611794.07
"4385",246476,2014,"Daňové příjmy",105938044.35
"4386",246476,2014,"Kapitálové příjmy",823171
"4387",246476,2014,"Nedaňové příjmy",15177250.06
"4388",246875,2014,"Daňové příjmy",298067516.01
"4389",246875,2014,"Kapitálové příjmy",4610218.12
"4390",246875,2014,"Nedaňové příjmy",110290693.7
"4391",247618,2014,"Daňové příjmy",130545214.71
"4392",247618,2014,"Kapitálové příjmy",6438363
"4393",247618,2014,"Nedaňové příjmy",112370376.58
"4394",248266,2014,"Daňové příjmy",149018571.99
"4395",248266,2014,"Kapitálové příjmy",16986107
"4396",248266,2014,"Nedaňové příjmy",69438451.84
"4397",248789,2014,"Daňové příjmy",77220186.06
"4398",248789,2014,"Kapitálové příjmy",2466154
"4399",248789,2014,"Nedaňové příjmy",36025206.82
"4400",248801,2014,"Daňové příjmy",237003100.43
"4401",248801,2014,"Kapitálové příjmy",9895669
"4402",248801,2014,"Nedaňové příjmy",17915128.79
"4403",249831,2014,"Daňové příjmy",112197211.72
"4404",249831,2014,"Kapitálové příjmy",1069617
"4405",249831,2014,"Nedaňové příjmy",7497785.27
"4406",249998,2014,"Daňové příjmy",404072102.48
"4407",249998,2014,"Kapitálové příjmy",22850522.3
"4408",249998,2014,"Nedaňové příjmy",194894031.67
"4409",250627,2014,"Daňové příjmy",150282839.93
"4410",250627,2014,"Kapitálové příjmy",890813
"4411",250627,2014,"Nedaňové příjmy",37859529
"4412",250805,2014,"Daňové příjmy",100835270.79
"4413",250805,2014,"Kapitálové příjmy",6468008.42
"4414",250805,2014,"Nedaňové příjmy",32380825.66
"4415",250996,2014,"Daňové příjmy",87999086.05
"4416",250996,2014,"Kapitálové příjmy",529720
"4417",250996,2014,"Nedaňové příjmy",18724109.83
"4418",251810,2014,"Daňové příjmy",297442819.28
"4419",251810,2014,"Kapitálové příjmy",9996643
"4420",251810,2014,"Nedaňové příjmy",87525322.42
"4421",251984,2014,"Daňové příjmy",91684813.39
"4422",251984,2014,"Kapitálové příjmy",1028121
"4423",251984,2014,"Nedaňové příjmy",16633059.76
"4424",252921,2014,"Daňové příjmy",93900287.21
"4425",252921,2014,"Kapitálové příjmy",347526
"4426",252921,2014,"Nedaňové příjmy",21057076.8
"4427",253014,2014,"Daňové příjmy",493204630.84
"4428",253014,2014,"Kapitálové příjmy",44478207
"4429",253014,2014,"Nedaňové příjmy",189753951.96
"4430",253316,2014,"Daňové příjmy",172037061.89
"4431",253316,2014,"Kapitálové příjmy",24543267.7
"4432",253316,2014,"Nedaňové příjmy",52950258.33
"4433",253383,2014,"Daňové příjmy",79879885.56
"4434",253383,2014,"Kapitálové příjmy",11544177.6
"4435",253383,2014,"Nedaňové příjmy",11132137.65
"4436",253901,2014,"Daňové příjmy",183898765.19
"4437",253901,2014,"Kapitálové příjmy",2574167.55
"4438",253901,2014,"Nedaňové příjmy",21643965.79
"4439",253979,2014,"Daňové příjmy",446752531.61
"4440",253979,2014,"Kapitálové příjmy",43960442.49
"4441",253979,2014,"Nedaňové příjmy",132190641.52
"4442",254061,2014,"Daňové příjmy",212984366.69
"4443",254061,2014,"Kapitálové příjmy",12108364
"4444",254061,2014,"Nedaňové příjmy",53224704.74
"4445",254657,2014,"Daňové příjmy",747919865.84
"4446",254657,2014,"Kapitálové příjmy",38778538
"4447",254657,2014,"Nedaňové příjmy",137684996.71
"4448",254843,2014,"Daňové příjmy",209018720.43
"4449",254843,2014,"Kapitálové příjmy",14962751.36
"4450",254843,2014,"Nedaňové příjmy",95812512.03
"4451",255513,2014,"Daňové příjmy",77218556.86
"4452",255513,2014,"Kapitálové příjmy",465102.29
"4453",255513,2014,"Nedaňové příjmy",25629002.96
"4454",255661,2014,"Daňové příjmy",295578837
"4455",255661,2014,"Kapitálové příjmy",31441543.02
"4456",255661,2014,"Nedaňové příjmy",75116027.52
"4457",256129,2014,"Daňové příjmy",151886690.77
"4458",256129,2014,"Kapitálové příjmy",6977883.78
"4459",256129,2014,"Nedaňové příjmy",37994826.78
"4460",256455,2014,"Daňové příjmy",54738383.01
"4461",256455,2014,"Kapitálové příjmy",2924713.26
"4462",256455,2014,"Nedaňové příjmy",9654258.36
"4463",256986,2014,"Daňové příjmy",51224092.32
"4464",256986,2014,"Kapitálové příjmy",4682160
"4465",256986,2014,"Nedaňové příjmy",28592066.89
"4466",257125,2014,"Daňové příjmy",97426096.11
"4467",257125,2014,"Kapitálové příjmy",8433399.5
"4468",257125,2014,"Nedaňové příjmy",43121596.54
"4469",257265,2014,"Daňové příjmy",51763063.19
"4470",257265,2014,"Kapitálové příjmy",4396960
"4471",257265,2014,"Nedaňové příjmy",17390455.9
"4472",257966,2014,"Daňové příjmy",48983203.05
"4473",257966,2014,"Kapitálové příjmy",827650
"4474",257966,2014,"Nedaňové příjmy",9178030.78
"4475",258199,2014,"Daňové příjmy",91679402.84
"4476",258199,2014,"Kapitálové příjmy",1633600
"4477",258199,2014,"Nedaňové příjmy",9419673.35
"4478",259047,2014,"Daňové příjmy",194903163.47
"4479",259047,2014,"Kapitálové příjmy",2682606
"4480",259047,2014,"Nedaňové příjmy",66104030.76
"4481",259438,2014,"Daňové příjmy",88119212.19
"4482",259438,2014,"Kapitálové příjmy",1119657
"4483",259438,2014,"Nedaňové příjmy",17286521.67
"4484",259586,2014,"Daňové příjmy",312608933.22
"4485",259586,2014,"Kapitálové příjmy",15103576.35
"4486",259586,2014,"Nedaňové příjmy",120067084.09
"4487",260177,2014,"Daňové příjmy",111540341.3
"4488",260177,2014,"Kapitálové příjmy",6752935
"4489",260177,2014,"Nedaňové příjmy",22480323.1
"4490",260231,2014,"Daňové příjmy",170612376.42
"4491",260231,2014,"Kapitálové příjmy",4076354
"4492",260231,2014,"Nedaňové příjmy",55199639.03
"4493",260428,2014,"Daňové příjmy",465089787.23
