ico,year,Tax_revenue_CZK,Capital_revenue_CZK,Non_tax_revenue_CZK,lt_tangible_assets_CZK,Saldo_CZK,municipality_id,municipality,date,population_total,unemployment,EU_fund_total_CZK
299529,2016,197314742.23,55329116,34253175.84,1013676470.1,106806026.72,7110,Šternberk,2016-12-31,24164,6.24,2796887.5
299529,2017,213011465.56,7602576,33928592.22,1021328965.46,37129974.61,7110,Šternberk,2017-12-31,24199,4.56,29000499.73
299529,2018,227835951.63,6300823,27469445.79,1007259198.51,36036533.71,7110,Šternberk,2018-12-31,24221,3.36,25561503.52
299529,2019,245546340.91,10730571.02,44683572.89,1039774641.67,71672190.6900001,7110,Šternberk,2019-12-31,24164,3.09,24137280.94
299529,2020,228777720.84,12364956,37940451.57,1169623469.75,9480166.51999998,7110,Šternberk,2020-12-31,24087,4.46,40499591.75
299634,2007,129877920,22888280,18255280,1409266390,16225730,7112,Uničov,2007-12-31,22993,5.71,0
299634,2008,135570770,18001440,16715770,1424725970,6318820,7112,Uničov,2008-12-31,23071,6.32,14778704
299634,2009,115183590,26833600,19650280,1548660720,-25368520,7112,Uničov,2009-12-31,22995,15.08,89993377.82
299634,2010,117078600,18219180,18021220,1612679180,27404920,7112,Uničov,2010-12-31,22901,10.14,16847148.7
299634,2011,121057713.09,9522760,21000784.82,1454328523.63,-6271288.88,7112,Uničov,2011-12-31,22882,9.3,38368756.74
299634,2012,125110766.86,10853534,18554592.96,1466430680.53,19829947.13,7112,Uničov,2012-12-31,22747,9.16,1338494
299634,2013,140893552.24,2813397,18742706.74,1467587620.51,-6928030.03000003,7112,Uničov,2013-12-31,22648,9.02,11101987.74
299634,2014,148306788.84,9181862,21743383.96,1487072077.29,20940650.32,7112,Uničov,2014-12-31,22552,8.88,36855674.2
299634,2015,150405636.36,4510098,22418981.09,1540404463.3,14855570.47,7112,Uničov,2015-12-31,22532,7.35,26698291.8
299634,2016,164371404.33,9020861,20751399.09,1351619113.85,39636876.55,7112,Uničov,2016-12-31,22474,5.95,13751336.53
299634,2017,180936797.95,1357957,18041791.19,1395270493.6,-61262150.02,7112,Uničov,2017-12-31,22407,4.7,69978761.95
299634,2018,194850672.21,5705239,21012074.7,1472134501.12,38630799.78,7112,Uničov,2018-12-31,22449,3.22,43266628.74
299634,2019,206473172.86,1256578,27839886.52,1528309072.89,9163380.29000008,7112,Uničov,2019-12-31,22428,3.44,8788222.22
299634,2020,194328668.34,30279229,15448156.68,1524200279.66,34368299.9599999,7112,Uničov,2020-12-31,22356,4.14,0
300063,2007,141337430,705500,24230680,613052480,-12193890,8109,Hlučín,2007-12-31,39860,5.3,0
300063,2008,151448400,12756580,26155870,646487830,5762990,8109,Hlučín,2008-12-31,40020,4.78,652285
300063,2009,129479390,10432630,26878550,658785140,11191620,8109,Hlučín,2009-12-31,40101,6.67,103110
300063,2010,135439690,35835840,29102960,726121620,33907780,8109,Hlučín,2010-12-31,40086,7.04,2919871.06
300063,2011,134578833.27,10251445.87,26183540.27,551818990.04,-27795009.85,8109,Hlučín,2011-12-31,40178,6.3,67287086.58
300063,2012,135987029.91,10489493.67,28287214.91,539724730.34,41065473.19,8109,Hlučín,2012-12-31,40224,6.16,1816938.81
300063,2013,157453306.4,9872222.48,31322714.13,676210921.26,7384508.91000003,8109,Hlučín,2013-12-31,40284,6.02,9415486.77
300063,2014,161879608.58,2993146.32,31661388.92,589090246.95,31166425.0600001,8109,Hlučín,2014-12-31,40247,5.87,23919111.34
300063,2015,167978705.86,11586726.65,30385201.46,621398641.1,8566078.12000012,8109,Hlučín,2015-12-31,40385,5.03,4666108.06
300063,2016,176620271.22,10386469.36,35000380.14,594907967.86,-2808254.01000011,8109,Hlučín,2016-12-31,40513,3.63,0
300063,2017,191317000.09,1071102.14,34206079.04,610472917.2,-8036343.33999991,8109,Hlučín,2017-12-31,40599,2.62,33958907.98
300063,2018,212118084.56,5931897,34339174.51,695199985.67,-43201701.5,8109,Hlučín,2018-12-31,40603,1.91,3125401.57
300063,2019,229412805.21,1997115,45216583.74,649258941.36,44899885.8,8109,Hlučín,2019-12-31,40639,1.5,1042237
300063,2020,213561185.98,1304282,44491586.24,684921658.07,24829522.96,8109,Hlučín,2020-12-31,40656,2.18,0
300292,2007,59288840,4242970,9560100,472368280,-23925260,8113,Kravaře,2007-12-31,21146,6.54,0
300292,2008,67218230,26025140,32684880,664673320,-32431570,8113,Kravaře,2008-12-31,21276,6.18,1031730
300292,2009,56156300,4805940,59744460,833917580,-96218710,8113,Kravaře,2009-12-31,21320,8.75,46315
300292,2010,61248140,1856400,24764880,841556810,-33135950,8113,Kravaře,2010-12-31,21259,9.71,1607001.66
300292,2011,59031758.95,909740,25508549.03,722649284.57,8905301.38,8113,Kravaře,2011-12-31,21293,8.24,7663043.29
300292,2012,60660220.95,521600,17236911.04,714616254.2,17526637.81,8113,Kravaře,2012-12-31,21324,8.46,0
300292,2013,78210911.54,122282,15202176.98,720219717.91,54244727.24,8113,Kravaře,2013-12-31,21280,8.68,6850455
300292,2014,75174326.51,189836,17013988.89,711725772.83,1033173.42,8113,Kravaře,2014-12-31,21353,8.91,6156303.75
300292,2015,75896565.2,9058276,34374784.97,723729914.27,3278324.22999999,8113,Kravaře,2015-12-31,21251,8.14,1287093
300292,2016,84344112.26,5641700,22176786.29,708393150.91,45730430.91,8113,Kravaře,2016-12-31,21266,7.27,9291339.61
300292,2017,90554054.25,1135372,19121683.59,700023874.52,29900449.68,8113,Kravaře,2017-12-31,21263,5.26,404691
300292,2018,98575917.04,20775842,18660521.89,715622732.3,27360827.13,8113,Kravaře,2018-12-31,21315,3.68,16863747.26
300292,2019,109069544.99,11178208,19591310.26,729436498.99,57163885.6,8113,Kravaře,2019-12-31,21356,2.95,1262036.9
300292,2020,100173975.64,41030,23267905.47,735667829.13,34183944.75,8113,Kravaře,2020-12-31,21302,3.69,6643997.59
300535,2007,679893790,68980660,230481490,6293092090,29302960,8117,Opava,2007-12-31,101728,5.43,0
300535,2008,733286850,184670250,170099780,6376192380,44005540,8117,Opava,2008-12-31,101846,4.72,13135998.39
300535,2009,673982410,112313520,131005660,6898568550,-394399560,8117,Opava,2009-12-31,101719,7.26,391152972.53
300535,2010,707859530,83983010,147605810,7079470300,42963090,8117,Opava,2010-12-31,101924,8.17,300130932.19
300535,2011,679319467.57,20668256.7,140093646.72,5895462051.91,-61627011.04,8117,Opava,2011-12-31,101874,7.28,170053640.42
300535,2012,695563532.9,68481848.06,120185775.63,5956825616.81,-928553.869999886,8117,Opava,2012-12-31,101758,7.56,48660757.56
300535,2013,758865108.84,15384608.95,117105005.18,5938424594.12,67029821.1299996,8117,Opava,2013-12-31,101750,7.84,120629963.02
300535,2014,777910400.14,31721199.94,122063928.04,6001446664.55,128909165.2,8117,Opava,2014-12-31,101661,8.11,31686475.18
300535,2015,816209314.13,13472822.74,128631220.3,6044996965.26,20650314.9699998,8117,Opava,2015-12-31,101646,6.81,88631307.68
300535,2016,871571967.91,95725880.01,129164998.47,6001537586.33,295179698.66,8117,Opava,2016-12-31,101408,5.36,36460373.4
300535,2017,970409793.9,43860560.3,134217737.81,5974567798.77,192144125.86,8117,Opava,2017-12-31,101168,3.75,103285957.19
300535,2018,1018857484.83,18572616.61,136614941.74,5231662438.32,-100188577.82,8117,Opava,2018-12-31,101006,2.82,1776208.61
300535,2019,1063035923.06,14773504.7,271811022.09,5424174262.74,142848857.28,8117,Opava,2019-12-31,100967,2.44,38580911.7
300535,2020,1000706354.81,73770760.22,131726939.2,5284014901.8,114415202,8117,Opava,2020-12-31,100582,3.07,117595546.21
300870,2007,55508190,3330210,17980710,540382210,10924620,8122,Vítkov,2007-12-31,14086,8.93,0
300870,2008,61203880,10565990,19152280,554940110,3532560,8122,Vítkov,2008-12-31,14071,9.61,797300
300870,2009,53886150,3171530,20453490,584809970,-17299060,8122,Vítkov,2009-12-31,13993,12.96,26993699.16
300870,2010,56779360,13052830,21778180,589110980,14501650,8122,Vítkov,2010-12-31,13910,13.59,28623387.7
300870,2011,57053993.6,3419934,23134570.17,480554576.74,3449542.94,8122,Vítkov,2011-12-31,13828,12.32,11201463.36
300870,2012,57723250.1,2452496,24975309.34,482298424.36,-3387677.48999998,8122,Vítkov,2012-12-31,13773,12.61,11069805.44
300870,2013,70929773.56,868990,23273464.29,495777432.57,8415466.15000001,8122,Vítkov,2013-12-31,13696,12.9,2607588.38
300870,2014,75869139.5,2642480,30739188.55,474202018.9,9498479.25,8122,Vítkov,2014-12-31,13546,13.2,12431587.2
300870,2015,78132013.89,3908711,27479432.98,494911691.68,14644864.96,8122,Vítkov,2015-12-31,13460,12.24,16392905.43
300870,2016,80786077.71,832224,24290949.74,491579211.89,7987915.32000002,8122,Vítkov,2016-12-31,13413,10.01,3311678.86
300870,2017,88748068.67,1443780,26531166.35,537360565.4,-7216123.63999999,8122,Vítkov,2017-12-31,13355,8,5284556
300870,2018,96701266.88,1192115.5,27086749.24,570024011.25,-28970134.8200001,8122,Vítkov,2018-12-31,13330,6.8,3427530.72
300870,2019,101246329.12,3329138.5,27001401.73,574735442.33,-3127236.07000005,8122,Vítkov,2019-12-31,13274,6.19,5443014.03
300870,2020,94390923.29,2764347,25135202.37,619808768.4,-6513029.35000002,8122,Vítkov,2020-12-31,13237,7.03,5231600.18
301311,2007,217695010,41866660,37340510,1388155720,5564990,7101,Hranice,2007-12-31,34860,4.87,0
301311,2008,219963050,30667180,40106880,1407975290,15065120,7101,Hranice,2008-12-31,34823,4.52,1100000
301311,2009,204797700,17313380,29302420,1414259320,-62285350,7101,Hranice,2009-12-31,34703,7.42,75516916.45
301311,2010,197409680,7273720,27223040,1382323000,8203150,7101,Hranice,2010-12-31,34716,8.81,941343.2
301311,2011,193629755.27,9108048.2,28192258.81,973516257.61,1047789.85000002,7101,Hranice,2011-12-31,34649,7.28,26665017.9
301311,2012,203831271.33,8056631,26620029.82,1036521340.35,3822379.80999994,7101,Hranice,2012-12-31,34622,7.62,41353198.76
301311,2013,228890786.8,38895537,24278500.13,1093631477.19,58050410.98,7101,Hranice,2013-12-31,34492,7.96,33383477.18
301311,2014,244855973.5,3345964.5,20698227.53,1175315977.23,-8038864.09000015,7101,Hranice,2014-12-31,34424,8.31,90427719.63
301311,2015,239956135.21,2417634.2,26245536.91,1236700672.06,2965579.21000004,7101,Hranice,2015-12-31,34442,5.87,12064748.69
301311,2016,250405993.51,798596,27576047.09,1272321984.15,28161330.5699999,7101,Hranice,2016-12-31,34397,4.64,0
301311,2017,264399755.55,2465350,24837961.38,1332128527.81,2807824.92999995,7101,Hranice,2017-12-31,34269,2.98,13871492.31
301311,2018,293439328.51,1864551.6,44797421.03,1415270578.4,-18642101.1300001,7101,Hranice,2018-12-31,34141,2.25,54775771.66
301311,2019,312060719.4,935796.4,44170943.64,1463746721.21,33113293.8499999,7101,Hranice,2019-12-31,34146,2.1,17489395.88
301311,2020,289729012.87,12000361,45345571.9,1530363375.67,43844933.1600001,7101,Hranice,2020-12-31,34055,3.43,24281739.53
301493,2007,79120220,10099300,23526880,561664350,1140810,7104,Lipník nad Bečvou,2007-12-31,15399,8.28,0
301493,2008,92275610,25734370,26640700,575554860,19109560,7104,Lipník nad Bečvou,2008-12-31,15457,7.28,4185160
301493,2009,82376540,22456690,27831240,581051130,503400,7104,Lipník nad Bečvou,2009-12-31,15435,10.81,28149444.11
301493,2010,84647290,7481430,28162300,578403730,6866420,7104,Lipník nad Bečvou,2010-12-31,15393,11.12,5631839
301493,2011,88806305.86,2625709,26272107.15,457647162.84,8148653.56999999,7104,Lipník nad Bečvou,2011-12-31,15370,9.61,0
301493,2012,81848997.72,1554322,24192338.33,476175792.53,5240175.56999999,7104,Lipník nad Bečvou,2012-12-31,15379,9.98,10387505
301493,2013,102217121.06,710346,24216371.54,460764119.99,-7367416.24000001,7104,Lipník nad Bečvou,2013-12-31,15267,10.35,1232422.24
301493,2014,109137895.31,2205161,27431612.38,533175560.82,9140188.51000005,7104,Lipník nad Bečvou,2014-12-31,15289,10.72,38299606.79
301493,2015,114026124.51,1968352,28106568.5,548951093.96,25300414.56,7104,Lipník nad Bečvou,2015-12-31,15286,8.36,0
301493,2016,127467086.38,91077,27862937.92,539199438.52,40029032.13,7104,Lipník nad Bečvou,2016-12-31,15252,6.89,0
301493,2017,134711454.99,570454,28341308.49,598997635.2,-31572743.8599999,7104,Lipník nad Bečvou,2017-12-31,15177,5.36,6447941.24
301493,2018,142134700.03,20306973.5,29035790.62,541509127.23,-4817818.85000002,7104,Lipník nad Bečvou,2018-12-31,15167,3.82,3404981.51
301493,2019,147315946.83,196389,31624124.35,575409219.4,4342727.66999996,7104,Lipník nad Bečvou,2019-12-31,15130,2.89,2462934.36
301493,2020,138362277.31,21812353,33221310.39,614456134.26,16669946.7399999,7104,Lipník nad Bečvou,2020-12-31,15099,4.4,8250822.25
301825,2007,539955470,19615320,97892020,1997143690,340420,7109,Přerov,2007-12-31,84906,6.03,0
301825,2008,574697830,79633100,115243050,3537594370,22284430,7109,Přerov,2008-12-31,84442,5.64,4114387.85
301825,2009,498359780,47033770,123411480,3550671990,-141412980,7109,Přerov,2009-12-31,84186,9.4,146714004.21
301825,2010,512521590,97674340,140703920,3536599580,-14966480,7109,Přerov,2010-12-31,83351,9.68,51154150.48
301825,2011,497590133.25,58041232.1,112063771.11,2232592013.42,-58915129.1800001,7109,Přerov,2011-12-31,83004,9.4,194664741.81
301825,2012,525052795.87,56201762.81,113925724.8,2280685105.4,-14789504.4199998,7109,Přerov,2012-12-31,82661,9.77,8902548
301825,2013,556201469.96,21781786.29,126739065.24,2252704365.42,81563749.8600001,7109,Přerov,2013-12-31,82255,10.14,19170617.28
301825,2014,592103496.63,25437117,114478970.62,2197118704.47,106150463.65,7109,Přerov,2014-12-31,81933,10.5,27498305.79
301825,2015,600889924.58,26196866.5,124817795.82,2203957403.74,113604376.04,7109,Přerov,2015-12-31,81500,8.74,14847110.37
301825,2016,636426240.63,3221736,128034939.42,2216153597.87,167203901.28,7109,Přerov,2016-12-31,81282,7.6,3074971.2
301825,2017,675512916.14,8227233.6,124953461.91,2182945727.62,139670276.58,7109,Přerov,2017-12-31,81069,6.22,57250121.88
301825,2018,734945460.02,15948157.7,133487563.27,2344541447.66,48535240.9700003,7109,Přerov,2018-12-31,80617,4.67,56699538.44
301825,2019,785099836.02,18628661.07,140201268.54,2429054078.37,141192264.5,7109,Přerov,2019-12-31,80236,3.77,1081650.52
301825,2020,741027572.97,16691877.3,216597715.32,2395320151.08,144845648.86,7109,Přerov,2020-12-31,79747,5.41,25988717.4
302724,2007,127697310,9536690,40048810,939448900,20113000,7102,Jeseník,2007-12-31,41565,8.11,0
302724,2008,138880260,7046100,40578710,1026078980,1567820,7102,Jeseník,2008-12-31,41404,8.16,1100000
302724,2009,118400580,4196340,43676700,762133620,-31211160,7102,Jeseník,2009-12-31,41255,10.99,57540810.06
302724,2010,121672930,26431570,43894770,818827630,-21199080,7102,Jeseník,2010-12-31,40691,13.2,8303820.6
302724,2011,124025820.51,69168930,35634164.25,729678572.25,41608401.9899999,7102,Jeseník,2011-12-31,40486,11.38,91957988.9
302724,2012,132574756.59,49605027.8,19211707.51,693286991.82,37325905.05,7102,Jeseník,2012-12-31,40189,11.08,43202505.02
302724,2013,152726480.42,14747537.22,26761395.01,860971478.78,-11071691.5600001,7102,Jeseník,2013-12-31,39910,10.78,3202363.58
302724,2014,156616472.95,4249013,27446894.6,865788302.34,32371250.53,7102,Jeseník,2014-12-31,39584,10.48,162639536.88
302724,2015,157869515.44,7080089.18,29219662.37,874253505.15,-38674342.38,7102,Jeseník,2015-12-31,39261,9.32,26589104.76
302724,2016,169110331.67,11039012,28152212.31,874269229.89,82129154.4699999,7102,Jeseník,2016-12-31,38957,8.41,29528722.62
302724,2017,184363196.36,10358760,33398288.63,1078418814.24,23335095.39,7102,Jeseník,2017-12-31,38659,7.07,42838440.66
302724,2018,188229477.77,2632383,34693016.56,1151296837.71,-34050693.84,7102,Jeseník,2018-12-31,38330,5.51,7986239.34
302724,2019,195655539.08,8282412.14,38103852.81,1105692534.1,41792963.4599998,7102,Jeseník,2019-12-31,37968,4.88,41185338.59
302724,2020,181939418.99,24776543.04,38231687.52,1118073955.64,37296900.9400001,7102,Jeseník,2020-12-31,37709,6.27,28391388.2
303038,2007,91428850,10691250,11739310,1245322450,-632770,7106,Mohelnice,2007-12-31,18726,4.7,0
303038,2008,104185630,21441110,11399430,1248522240,7325520,7106,Mohelnice,2008-12-31,18727,5.77,624750
303038,2009,93492530,9487820,12804170,1296072540,9210070,7106,Mohelnice,2009-12-31,18736,11.48,40842
303038,2010,94707690,331750,12715720,1287430000,12245800,7106,Mohelnice,2010-12-31,18772,9.21,15124718.53
303038,2011,92863404.4,16890229,12659931.76,866126869.49,26482825.18,7106,Mohelnice,2011-12-31,18714,7.92,7044955.55
303038,2012,102019472.85,7641411,16605116.1,912327416.95,-558173.589999974,7106,Mohelnice,2012-12-31,18645,7.76,26206910.82
303038,2013,117727121.24,9298856.01,15070848.25,923675238.48,33263206.75,7106,Mohelnice,2013-12-31,18592,7.6,15479524.52
303038,2014,122982098.06,5018802.98,15633608.34,939799396.1,20548867.52,7106,Mohelnice,2014-12-31,18501,7.45,25249512.72
303038,2015,124887899.64,1588813.74,20349756.1,1036204895.85,-6312833.10000008,7106,Mohelnice,2015-12-31,18393,5.89,0
303038,2016,134893779.39,42436896,18599026.71,982483692,39736736.63,7106,Mohelnice,2016-12-31,18305,5,8357331.48
303038,2017,153147930.96,40167107.4,20086627.13,984731741.02,49670515.4999999,7106,Mohelnice,2017-12-31,18261,4.16,73484962.26
303038,2018,166693642.33,21058849.62,16349435.92,1121572127.27,-29882252.8699999,7106,Mohelnice,2018-12-31,18291,4.09,50076773.49
303038,2019,173606868.94,21077054,18498537.69,1041833839.6,-16550483.85,7106,Mohelnice,2019-12-31,18362,4.54,27318819.03
303038,2020,165861155.25,3015708,21231551.54,1077904254.23,17443006.4,7106,Mohelnice,2020-12-31,18403,4.85,5345094.55
303461,2007,289461920,143500,30042560,2244224410,11256550,7111,Šumperk,2007-12-31,72182,5.76,0
303461,2008,314937030,29591090,47529410,2349373100,49895440,7111,Šumperk,2008-12-31,72189,5.72,1100000
303461,2009,267602700,64355950,116972630,2583880650,-47478800,7111,Šumperk,2009-12-31,72078,10.08,169095951.47
303461,2010,287186590,50748500,82021290,2627745250,52329810,7111,Šumperk,2010-12-31,71354,10.02,24065303.13
303461,2011,284693330.91,26953254.57,75331779.66,2038063168.92,-3912352.37000012,7111,Šumperk,2011-12-31,71109,9.68,92326235.45
303461,2012,288852976.29,15022499.75,75339404.12,2125872274.81,70300570.6799999,7111,Šumperk,2012-12-31,70838,9.64,1107965.72
303461,2013,328636722.39,15857683.2,78685945.54,2206141075.02,51540733.36,7111,Šumperk,2013-12-31,70621,9.6,48139928.12
303461,2014,342284462.26,12744590.41,83506513.67,2281705490.07,12754745.73,7111,Šumperk,2014-12-31,70288,9.55,30385240.22
303461,2015,352815248.1,3912003,79055962.11,2387148979.08,-3221802.34000003,7111,Šumperk,2015-12-31,69940,7.32,6458371.7
303461,2016,374047404.18,6768998.1,98760133.6,2448268863.58,43977028.5699999,7111,Šumperk,2016-12-31,69707,6.8,18970176.6
303461,2017,404754842.67,11402125.81,96428693.05,2596184717.28,-146853336.53,7111,Šumperk,2017-12-31,69451,4.89,17297590.12
303461,2018,437596552.48,38344542.31,80295493.49,2655498373.1,4592050.71000004,7111,Šumperk,2018-12-31,69242,3.92,31318394.38
303461,2019,454749515.25,14154071.35,76926461.05,2812465618.86,-17650641.4499998,7111,Šumperk,2019-12-31,68988,3.3,57000000
303461,2020,430411593.86,19495096.08,79910024.76,2911101629.68,27926050.03,7111,Šumperk,2020-12-31,68513,4.28,19546910.29
303640,2007,147845050,98052340,9101950,899193600,50480040,7113,Zábřeh,2007-12-31,33567,5.4,0
303640,2008,185642290,4217140,13349180,915737890,43192030,7113,Zábřeh,2008-12-31,33597,5.31,845000
303640,2009,127059680,9510400,11145860,987791890,-53501100,7113,Zábřeh,2009-12-31,33591,9.79,13891656.34
