"year","ico","class_of_revenue","Revenue_CZK"
"2016","00262978","Daňové příjmy",1612974155.44
"2016","00262978","Kapitálové příjmy",31649192
"2016","00262978","Nedaňové příjmy",270761251.01
"2016","00263958","Daňové příjmy",348539874.2
"2016","00263958","Kapitálové příjmy",13412073.3
"2016","00263958","Nedaňové příjmy",34583858.25
"2016","00263991","Daňové příjmy",154147580.75
"2016","00263991","Kapitálové příjmy",9890276.02
"2016","00263991","Nedaňové příjmy",21549715.81
"2016","00264334","Daňové příjmy",190422019.45
"2016","00264334","Kapitálové příjmy",350944
"2016","00264334","Nedaňové příjmy",29310778.18
"2016","00265209","Daňové příjmy",255937675.26
"2016","00265209","Kapitálové příjmy",1477351
"2016","00265209","Nedaňové příjmy",31658003.37
"2016","00265365","Daňové příjmy",92070855.77
"2016","00265365","Kapitálové příjmy",3603996
"2016","00265365","Nedaňové příjmy",9354731.16
"2016","00265781","Daňové příjmy",279680317.55
"2016","00265781","Kapitálové příjmy",6753805.5
"2016","00265781","Nedaňové příjmy",30547603.25
"2016","00266027","Daňové příjmy",351833336.31
"2016","00266027","Kapitálové příjmy",3053794.4
"2016","00266027","Nedaňové příjmy",52954994.47
"2016","00266094","Daňové příjmy",983983259.09
"2016","00266094","Kapitálové příjmy",107020946.6
"2016","00266094","Nedaňové příjmy",84096472.48
"2016","00266230","Daňové příjmy",220532568.25
"2016","00266230","Kapitálové příjmy",10862662
"2016","00266230","Nedaňové příjmy",79358204.24
"2016","00266621","Daňové příjmy",759385149.66
"2016","00266621","Kapitálové příjmy",1769935.7
"2016","00266621","Nedaňové příjmy",104998534.86
"2016","00267449","Daňové příjmy",339629638.18
"2016","00267449","Kapitálové příjmy",9500963
"2016","00267449","Nedaňové příjmy",81004226.96
"2016","00267538","Daňové příjmy",133177096.45
"2016","00267538","Kapitálové příjmy",6142939.12
"2016","00267538","Nedaňové příjmy",23196109.67
"2016","00268321","Daňové příjmy",93874375.38
"2016","00268321","Kapitálové příjmy",3920943.2
"2016","00268321","Nedaňové příjmy",25827258.75
"2016","00268810","Daňové příjmy",1515235610.63
"2016","00268810","Kapitálové příjmy",86230183
"2016","00268810","Nedaňové příjmy",255515134.78
"2016","00269247","Daňové příjmy",104737245.78
"2016","00269247","Kapitálové příjmy",3741848
"2016","00269247","Nedaňové příjmy",34081238.51
"2016","00270059","Daňové příjmy",140828935.79
"2016","00270059","Kapitálové příjmy",1746132
"2016","00270059","Nedaňové příjmy",41220915.76
"2016","00270211","Daňové příjmy",329319320.02
"2016","00270211","Kapitálové příjmy",32488609
"2016","00270211","Nedaňové příjmy",39254157.54
"2016","00271560","Daňové příjmy",111930303.75
"2016","00271560","Kapitálové příjmy",1376337
"2016","00271560","Nedaňové příjmy",19472230.05
"2016","00271632","Daňové příjmy",253830226.44
"2016","00271632","Kapitálové příjmy",3865091
"2016","00271632","Nedaňové příjmy",43412613.46
"2016","00271888","Daňové příjmy",109026654.58
"2016","00271888","Kapitálové příjmy",6215490
"2016","00271888","Nedaňové příjmy",26084951.59
"2016","00272523","Daňové příjmy",108718923.03
"2016","00272523","Kapitálové příjmy",1503621.5
"2016","00272523","Nedaňové příjmy",51785254.98
"2016","00272728","Daňové příjmy",163731761.48
"2016","00272728","Kapitálové příjmy",393621
"2016","00272728","Nedaňové příjmy",45026559.84
"2016","00272868","Daňové příjmy",273128282.82
"2016","00272868","Kapitálové příjmy",7209751
"2016","00272868","Nedaňové příjmy",23973235.33
"2016","00272876","Daňové příjmy",121839931.58
"2016","00272876","Kapitálové příjmy",3566361
"2016","00272876","Nedaňové příjmy",30797720.68
"2016","00273571","Daňové příjmy",93363461.3
"2016","00273571","Kapitálové příjmy",924305
"2016","00273571","Nedaňové příjmy",24501847.34
"2016","00274046","Daňové příjmy",1435921882.99
"2016","00274046","Kapitálové příjmy",70617121
"2016","00274046","Nedaňové příjmy",294466505.54
"2016","00274101","Daňové příjmy",129411968.84
"2016","00274101","Kapitálové příjmy",6619923
"2016","00274101","Nedaňové příjmy",10930574.46
"2016","00274879","Daňové příjmy",111966095.57
"2016","00274879","Kapitálové příjmy",1916425
"2016","00274879","Nedaňové příjmy",28104017.98
"2016","00274968","Daňové příjmy",88399845.93
"2016","00274968","Kapitálové příjmy",491643
"2016","00274968","Nedaňové příjmy",16822275
"2016","00275336","Daňové příjmy",170871801.02
"2016","00275336","Kapitálové příjmy",4180915.94
"2016","00275336","Nedaňové příjmy",57390483.49
"2016","00275808","Daňové příjmy",83719080.07
"2016","00275808","Kapitálové příjmy",6847543
"2016","00275808","Nedaňové příjmy",25921206.15
"2016","00276111","Daňové příjmy",120367383.05
"2016","00276111","Kapitálové příjmy",2000
"2016","00276111","Nedaňové příjmy",22448310.84
"2016","00276227","Daňové příjmy",238487270.42
"2016","00276227","Kapitálové příjmy",23806514.83
"2016","00276227","Nedaňové příjmy",61271887.59
"2016","00276944","Daňové příjmy",160815665.92
"2016","00276944","Kapitálové příjmy",13746410.3
"2016","00276944","Nedaňové příjmy",8773188.26
"2016","00277037","Daňové příjmy",143382859.46
"2016","00277037","Kapitálové příjmy",3843924.4
"2016","00277037","Nedaňové příjmy",26715969.84
"2016","00277177","Daňové příjmy",136963733.56
"2016","00277177","Kapitálové příjmy",12456030
"2016","00277177","Nedaňové příjmy",63257882.9
"2016","00277444","Daňové příjmy",270514697.63
"2016","00277444","Kapitálové příjmy",7470061.58
"2016","00277444","Nedaňové příjmy",82115449.03
"2016","00277819","Daňové příjmy",211972210.04
"2016","00277819","Kapitálové příjmy",6019982
"2016","00277819","Nedaňové příjmy",90456425.37
"2016","00278360","Daňové příjmy",438477116.4
"2016","00278360","Kapitálové příjmy",20277462.18
"2016","00278360","Nedaňové příjmy",73150637.16
"2016","00278475","Daňové příjmy",166012031.56
"2016","00278475","Kapitálové příjmy",5471844.8
"2016","00278475","Nedaňové příjmy",92862162.48
"2016","00278653","Daňové příjmy",205629388.84
"2016","00278653","Kapitálové příjmy",4272705
"2016","00278653","Nedaňové příjmy",15418937.28
"2016","00279072","Daňové příjmy",59071683.76
"2016","00279072","Kapitálové příjmy",11511847
"2016","00279072","Nedaňové příjmy",13226048.65
"2016","00279102","Daňové příjmy",140467509.3
"2016","00279102","Kapitálové příjmy",15069908.06
"2016","00279102","Nedaňové příjmy",20174314.96
"2016","00279676","Daňové příjmy",192098614.79
"2016","00279676","Kapitálové příjmy",15056523
"2016","00279676","Nedaňové příjmy",21573903.36
"2016","00279773","Daňové příjmy",171193520.05
"2016","00279773","Kapitálové příjmy",8486943.53
"2016","00279773","Nedaňové příjmy",29974263.81
"2016","00279846","Daňové příjmy",96139948.83
"2016","00279846","Kapitálové příjmy",985232
"2016","00279846","Nedaňové příjmy",11161702.69
"2016","00279943","Daňové příjmy",267588596.65
"2016","00279943","Kapitálové příjmy",18049810.52
"2016","00279943","Nedaňové příjmy",43068768.02
"2016","00279978","Daňové příjmy",171393113.55
"2016","00279978","Kapitálové příjmy",4502346.65
"2016","00279978","Nedaňové příjmy",26562440.42
"2016","00281859","Daňové příjmy",137185985.73
"2016","00281859","Kapitálové příjmy",2729248
"2016","00281859","Nedaňové příjmy",14130232.4
"2016","00281964","Daňové příjmy",166206546.74
"2016","00281964","Kapitálové příjmy",4632530.63
"2016","00281964","Nedaňové příjmy",36661552.98
"2016","00282481","Daňové příjmy",87129084.59
"2016","00282481","Kapitálové příjmy",387166.21
"2016","00282481","Nedaňové příjmy",42074549.54
"2016","00282651","Daňové příjmy",116830704.22
"2016","00282651","Kapitálové příjmy",134500
"2016","00282651","Nedaňové příjmy",27096257.95
"2016","00282707","Daňové příjmy",127424755.18
"2016","00282707","Kapitálové příjmy",4500658
"2016","00282707","Nedaňové příjmy",21965395.8
"2016","00282979","Daňové příjmy",57215943.14
"2016","00282979","Kapitálové příjmy",1712930
"2016","00282979","Nedaňové příjmy",47991457.15
"2016","00283061","Daňové příjmy",339268866.85
"2016","00283061","Kapitálové příjmy",7211197
"2016","00283061","Nedaňové příjmy",66907556.6
"2016","00283193","Daňové příjmy",95087906.75
"2016","00283193","Kapitálové příjmy",825832
"2016","00283193","Nedaňové příjmy",43526123.6
"2016","00283347","Daňové příjmy",156223464.75
"2016","00283347","Kapitálové příjmy",8636901
"2016","00283347","Nedaňové příjmy",42030595.84
"2016","00283509","Daňové příjmy",83768055.18
"2016","00283509","Kapitálové příjmy",2600380
"2016","00283509","Nedaňové příjmy",19226739.74
"2016","00283924","Daňové příjmy",1130302592.71
"2016","00283924","Kapitálové příjmy",20684390
"2016","00283924","Nedaňové příjmy",255173185.1
"2016","00284165","Daňové příjmy",81559290.68
"2016","00284165","Kapitálové příjmy",13142485
"2016","00284165","Nedaňové příjmy",15919891.77
"2016","00284301","Daňové příjmy",253681806.79
"2016","00284301","Kapitálové příjmy",4220941
"2016","00284301","Nedaňové příjmy",46774928.84
"2016","00284611","Daňové příjmy",70210866.36
"2016","00284611","Kapitálové příjmy",1343588
"2016","00284611","Nedaňové příjmy",18069049.02
"2016","00284653","Daňové příjmy",65255491.88
"2016","00284653","Kapitálové příjmy",1574801
"2016","00284653","Nedaňové příjmy",9230849.2
"2016","00284891","Daňové příjmy",362673440.34
"2016","00284891","Kapitálové příjmy",8234093.49
"2016","00284891","Nedaňové příjmy",52035560.41
"2016","00285030","Daňové příjmy",170607596.35
"2016","00285030","Kapitálové příjmy",6013680
"2016","00285030","Nedaňové příjmy",36781704.53
"2016","00285455","Daňové příjmy",159825644.96
"2016","00285455","Kapitálové příjmy",2933076
"2016","00285455","Nedaňové příjmy",22421041.13
"2016","00286010","Daňové příjmy",742197234.08
"2016","00286010","Kapitálové příjmy",50500609
"2016","00286010","Nedaňové příjmy",144075995.03
"2016","00286745","Daňové příjmy",76990244.39
"2016","00286745","Kapitálové příjmy",3960221
"2016","00286745","Nedaňové příjmy",9452686.31
"2016","00287113","Daňové příjmy",118318930.23
"2016","00287113","Kapitálové příjmy",1745715
"2016","00287113","Nedaňové příjmy",32716026.89
"2016","00287172","Daňové příjmy",171874789.33
"2016","00287172","Kapitálové příjmy",15686788
"2016","00287172","Nedaňové příjmy",19138091.22
"2016","00287351","Daňové příjmy",372155705.85
"2016","00287351","Kapitálové příjmy",1127110
"2016","00287351","Nedaňové příjmy",25751786.62
"2016","00288365","Daňové příjmy",39297944.74
"2016","00288365","Kapitálové příjmy",571730
"2016","00288365","Nedaňové příjmy",5955463.04
"2016","00288659","Daňové příjmy",653905802.17
"2016","00288659","Kapitálové příjmy",2424396
"2016","00288659","Nedaňové příjmy",126823093.59
"2016","00289931","Daňové příjmy",109795141.11
"2016","00289931","Kapitálové příjmy",11382650
"2016","00289931","Nedaňové příjmy",4093850.29
"2016","00289965","Daňové příjmy",67636203.74
"2016","00289965","Kapitálové příjmy",4330751
"2016","00289965","Nedaňové příjmy",13635470.66
"2016","00290629","Daňové příjmy",504835165.1
"2016","00290629","Kapitálové příjmy",27833991.77
"2016","00290629","Nedaňové příjmy",19043399.01
"2016","00291463","Daňové příjmy",252735448.95
"2016","00291463","Kapitálové příjmy",2227455
"2016","00291463","Nedaňové příjmy",62641647.36
"2016","00291471","Daňové příjmy",376309048.15
"2016","00291471","Kapitálové příjmy",5564200
"2016","00291471","Nedaňové příjmy",123171554.6
"2016","00291676","Daňové příjmy",89919361.02
"2016","00291676","Kapitálové příjmy",1638954
"2016","00291676","Nedaňové příjmy",10027583.39
"2016","00292311","Daňové příjmy",92419946.86
"2016","00292311","Kapitálové příjmy",536519.89
"2016","00292311","Nedaňové příjmy",11040667.08
"2016","00292427","Daňové příjmy",318044073.84
"2016","00292427","Kapitálové příjmy",42424400.33
"2016","00292427","Nedaňové příjmy",38320277.8
"2016","00293199","Daňové příjmy",85524688.77
"2016","00293199","Kapitálové příjmy",10190165.25
"2016","00293199","Nedaňové příjmy",16732401.44
"2016","00293881","Daňové příjmy",541404473.23
"2016","00293881","Kapitálové příjmy",131326483
"2016","00293881","Nedaňové příjmy",105349796.62
"2016","00294136","Daňové příjmy",117251292.53
"2016","00294136","Kapitálové příjmy",18891406.55
"2016","00294136","Nedaňové příjmy",8213082.6
"2016","00294900","Daňové příjmy",136636371.15
"2016","00294900","Kapitálové příjmy",12741012.58
"2016","00294900","Nedaňové příjmy",47212260.17
"2016","00295671","Daňové příjmy",168712900.08
"2016","00295671","Kapitálové příjmy",16346796
"2016","00295671","Nedaňové příjmy",15728252.82
"2016","00295841","Daňové příjmy",302739258.03
"2016","00295841","Kapitálové příjmy",6235752
"2016","00295841","Nedaňové příjmy",83764134.5
"2016","00295892","Daňové příjmy",247843636.99
"2016","00295892","Kapitálové příjmy",11130313
"2016","00295892","Nedaňové příjmy",78202238.51
"2016","00296139","Daňové příjmy",316464266.11
"2016","00296139","Kapitálové příjmy",2440484
"2016","00296139","Nedaňové příjmy",127772423.94
"2016","00296317","Daňové příjmy",123196732.59
"2016","00296317","Kapitálové příjmy",1178709
"2016","00296317","Nedaňové příjmy",52727286.68
"2016","00296643","Daňové příjmy",812756669.43
"2016","00296643","Kapitálové příjmy",4687810
"2016","00296643","Nedaňové příjmy",141226808.37
"2016","00296651","Daňové příjmy",134720248.91
"2016","00296651","Kapitálové příjmy",2454788.57
"2016","00296651","Nedaňové příjmy",21749921.36
"2016","00296759","Daňové příjmy",78311801.99
"2016","00296759","Kapitálové příjmy",2405052
"2016","00296759","Nedaňové příjmy",11094562.44
"2016","00297313","Daňové příjmy",477430637.53
"2016","00297313","Kapitálové příjmy",61458194
"2016","00297313","Nedaňové příjmy",84138140.36
"2016","00297437","Daňové příjmy",326508580.63
"2016","00297437","Kapitálové příjmy",422992
"2016","00297437","Nedaňové příjmy",41053017.92
"2016","00297488","Daňové příjmy",999817771.22
"2016","00297488","Kapitálové příjmy",2666830
"2016","00297488","Nedaňové příjmy",43426621.72
"2016","00297534","Daňové příjmy",797460319.65
"2016","00297534","Kapitálové příjmy",21693282.85
"2016","00297534","Nedaňové příjmy",237699138.04
