"year","ico","Příjmy","Výdaje","saldo"
"2010","00075370",18919684440,18738374000,181310440
"2010","00081531",5855306580,5998163260,-142856680
"2010","00231401",993641070,1015490250,-21849180
"2010","00232947",836145820,843274310,-7128490
"2010","00232963",444417200,430785790,13631410
"2010","00233129",1237119130,1276460300,-39341170
"2010","00233242",471319670,481400330,-10080660
"2010","00234516",3317064630,3563607510,-246542880
"2010","00234877",945160910,980372650,-35211740
"2010","00235334",161912980,163078510,-1165530
"2010","00235440",1645154040,1593732100,51421940
"2010","00236021",1083756010,1138631790,-54875780
"2010","00236195",1376161530,1343540020,32621510
"2010","00236977",1286037750,1298989150,-12951400
"2010","00237051",1109322850,1075624750,33698100
"2010","00237108",803952070,833898230,-29946160
"2010","00238295",1863510190,2083432560,-219922370
"2010","00238309",412799210,405211940,7587270
"2010","00239402",448596410,460735930,-12139520
"2010","00239500",934849870,958625980,-23776110
"2010","00239640",839090600,824860430,14230170
"2010","00240079",1909653890,2062904660,-153250770
"2010","00240702",817879840,874235910,-56356070
"2010","00241121",789259050,794090080,-4831030
"2010","00242098",583775030,587385300,-3610270
"2010","00243132",1356462740,1238791840,117670900
"2010","00243272",447100790,420473670,26627120
"2010","00244309",977998440,981146500,-3148060
"2010","00244732",5451325980,5631465280,-180139300
"2010","00245551",296012620,289288580,6724040
"2010","00245585",510431360,436372690,74058670
"2010","00245836",882136220,882987370,-851150
"2010","00245941",206432160,198004230,8427930
"2010","00246476",489402860,463008720,26394140
"2010","00246875",1656451950,1520590580,135861370
"2010","00247618",1059280340,1079326620,-20046280
"2010","00248266",716696810,677141850,39554960
"2010","00248789",371017920,362151600,8866320
"2010","00248801",693482510,707816230,-14333720
"2010","00249831",602887430,592319310,10568120
"2010","00249998",2464822560,2521573610,-56751050
"2010","00250627",1120084290,1089786490,30297800
"2010","00250805",412650360,392810880,19839480
"2010","00250996",180587620,177851440,2736180
"2010","00251810",1818829710,1954813860,-135984150
"2010","00251984",377030610,364647740,12382870
"2010","00252921",455635840,437210960,18424880
"2010","00253014",3284284700,3003243400,281041300
"2010","00253316",737723580,807483220,-69759640
"2010","00253383",237532330,222097960,15434370
"2010","00253901",740262760,692545060,47717700
"2010","00253979",2291062440,2273922880,17139560
"2010","00254061",1183057560,1150025740,33031820
"2010","00254657",2360621470,2332473330,28148140
"2010","00254843",1342661600,1390457690,-47796090
"2010","00255513",529845820,523532560,6313260
"2010","00255661",1447205510,1490216510,-43011000
"2010","00256129",818630980,767746780,50884200
"2010","00256455",175671010,170455300,5215710
"2010","00256986",335544120,322373530,13170590
"2010","00257125",411926040,406059270,5866770
"2010","00257265",370943300,384255870,-13312570
"2010","00257966",141088140,133437520,7650620
"2010","00258199",509771220,506023410,3747810
"2010","00259047",805754200,724925810,80828390
"2010","00259438",295105500,322173070,-27067570
"2010","00259586",727877840,684526490,43351350
"2010","00260177",402689160,421405640,-18716480
"2010","00260231",671196420,649969810,21226610
"2010","00260428",1854257300,1865673370,-11416070
"2010","00260771",577931910,568866520,9065390
"2010","00261238",1829405820,2023980020,-194574200
"2010","00261602",757132610,775888950,-18756340
"2010","00261718",853144280,844950750,8193530
"2010","00261891",4426736870,4665762610,-239025740
"2010","00261912",1319426190,1315361940,4064250
"2010","00262340",2903495970,2963714090,-60218120
"2010","00262587",498185910,484414100,13771810
"2010","00262633",364166810,368304510,-4137700
"2010","00262781",761877230,758836950,3040280
"2010","00262978",6669989170,8195455910,-1525466740
"2010","00263958",1593057390,1396503510,196553880
"2010","00263991",749670160,796944970,-47274810
"2010","00264334",732313940,701718190,30595750
"2010","00265209",1172824570,1148355620,24468950
"2010","00265365",392136580,402501490,-10364910
"2010","00265781",1180004640,1137469260,42535380
"2010","00266027",1386729830,1402895820,-16165990
"2010","00266094",3590284420,3749832250,-159547830
"2010","00266230",935682630,1009034800,-73352170
"2010","00266621",3902839460,4017808870,-114969410
"2010","00267449",2395577940,2471944960,-76367020
"2010","00267538",447437670,449702860,-2265190
"2010","00268321",612282790,601547600,10735190
"2010","00268810",5453058600,5496565000,-43506400
"2010","00269247",246362670,237391300,8971370
"2010","00270059",492684230,467136240,25547990
"2010","00270211",1476408670,1532962250,-56553580
"2010","00271560",490926820,533619770,-42692950
"2010","00271632",1553729350,1698667950,-144938600
"2010","00271888",170131070,171008970,-877900
"2010","00272523",444117560,455925000,-11807440
"2010","00272728",346382270,334121330,12260940
"2010","00272868",1124765720,1137085590,-12319870
"2010","00272876",255671050,296960220,-41289170
"2010","00273571",171380950,162768190,8612760
"2010","00274046",5197298910,4912205160,285093750
"2010","00274101",527229340,555385930,-28156590
"2010","00274879",414489980,449274460,-34784480
"2010","00274968",536269110,518001320,18267790
"2010","00275336",717143360,712956450,4186910
"2010","00275808",684238430,675171700,9066730
"2010","00276111",468278050,499962320,-31684270
"2010","00276227",1178202950,1160975040,17227910
"2010","00276944",608796780,661457060,-52660280
"2010","00277037",596230420,607696840,-11466420
"2010","00277177",471218680,482640620,-11421940
"2010","00277444",1138760610,1125695060,13065550
"2010","00277819",853762650,863416860,-9654210
"2010","00278360",1663573970,1828615690,-165041720
"2010","00278475",865977660,921169690,-55192030
"2010","00278653",965738670,994420070,-28681400
"2010","00279072",224227010,205920770,18306240
"2010","00279102",240490540,225496530,14994010
"2010","00279676",734234590,826105120,-91870530
"2010","00279773",747077760,714478110,32599650
"2010","00279846",535227210,539614130,-4386920
"2010","00279943",1311832540,1238004790,73827750
"2010","00279978",878236860,867569970,10666890
"2010","00281859",495631110,478785860,16845250
"2010","00281964",489015040,571113180,-82098140
"2010","00282481",372339260,372259350,79910
"2010","00282651",536448100,529938640,6509460
"2010","00282707",553818020,546697320,7120700
"2010","00282979",472294990,467825800,4469190
"2010","00283061",1403382930,1531101930,-127719000
"2010","00283193",303153430,298599460,4553970
"2010","00283347",244535980,241904880,2631100
"2010","00283509",171598120,161050100,10548020
"2010","00283924",3916307380,3987958210,-71650830
"2010","00284165",277109080,322244090,-45135010
"2010","00284301",1119586430,1084340470,35245960
"2010","00284611",198654950,189237990,9416960
"2010","00284653",279972550,285068500,-5095950
"2010","00284891",1558336900,1549748570,8588330
"2010","00285030",786720710,744908840,41811870
"2010","00285455",810644820,796153100,14491720
"2010","00286010",3506319860,3436921840,69398020
"2010","00286745",303301260,271902130,31399130
"2010","00287113",419555720,407402840,12152880
"2010","00287172",337916890,343430520,-5513630
"2010","00287351",718402520,670030670,48371850
"2010","00288365",276275190,302189690,-25914500
"2010","00288659",3355663410,3303265330,52398080
"2010","00289931",463138850,441990220,21148630
"2010","00289965",274074230,313354690,-39280460
"2010","00290629",1781444690,1874803770,-93359080
"2010","00291463",1276644490,1316189400,-39544910
"2010","00291471",3060716550,3175530770,-114814220
"2010","00291676",355589130,348227750,7361380
"2010","00292311",399852470,380553340,19299130
"2010","00292427",1084679820,1099449640,-14769820
"2010","00293199",322030380,337668810,-15638430
"2010","00293881",2450571880,2541061540,-90489660
"2010","00294136",445333130,423182920,22150210
"2010","00294900",703118160,735762760,-32644600
"2010","00295671",755342620,749677720,5664900
"2010","00295841",1520169970,1473439250,46730720
"2010","00295892",830639270,888654340,-58015070
"2010","00296139",1477157510,1455919250,21238260
"2010","00296317",506202300,528335440,-22133140
"2010","00296643",3070576150,3287197000,-216620850
"2010","00296651",493443630,476259780,17183850
"2010","00296759",497929620,460298160,37631460
"2010","00297313",1842976770,1775779950,67196820
"2010","00297437",1186252340,1348931470,-162679130
"2010","00297488",3772980650,3964264500,-191283850
"2010","00297534",4591230940,4802330900,-211099960
"2010","00297569",1144477300,1147893590,-3416290
"2010","00297577",1392023270,1388273110,3750160
"2010","00297755",452599030,444305310,8293720
"2010","00297852",277138690,268585150,8553540
"2010","00298077",543304320,546647050,-3342730
"2010","00298212",1593679320,1664925180,-71245860
"2010","00298221",466082660,480447590,-14364930
"2010","00299138",703959190,693072410,10886780
"2010","00299308",6671405110,6799483430,-128078320
"2010","00299529",709830700,705873930,3956770
"2010","00299634",457617090,430212170,27404920
"2010","00300063",829198230,795290450,33907780
"2010","00300292",196915180,230051130,-33135950
"2010","00300535",3367530850,3324567760,42963090
"2010","00300870",328158960,313657310,14501650
"2010","00301311",1052338680,1044135530,8203150
"2010","00301493",501319900,494453480,6866420
"2010","00301825",3053612690,3068579170,-14966480
"2010","00302724",1006960650,1028159730,-21199080
"2010","00303038",473191500,460945700,12245800
"2010","00303461",1794409680,1742079870,52329810
"2010","00303640",657372090,670534490,-13162400
"2010","00304271",842491130,840754760,1736370
"2010","00304387",1552320480,1535805830,16514650
"2010","00304450",1589752920,1640065960,-50313040
"2010","00845451",23865566430,24646136220,-780569790
"2010","44992785",38707752000,38155235880,552516120
"2011","00075370",18641025394.85,18615322416.86,25702977.9899979
"2011","00081531",5845954779.48,5726503860.73,119450918.75
"2011","00231401",935936982.92,902142420.58,33794562.3399999
"2011","00232947",645874071.03,638247560.46,7626510.56999993
"2011","00232963",467968518.37,496983027.18,-29014508.81
"2011","00233129",1241225453.79,1170268017.07,70957436.72
"2011","00233242",495843683.9,493067123.46,2776560.44
"2011","00234516",3415030256.76,3686581965.7,-271551708.94
"2011","00234877",1013359644.32,1025192501.69,-11832857.37
"2011","00235334",175442768.62,181058643.65,-5615875.03
"2011","00235440",1624518892.47,1573409181.63,51109710.8399999
"2011","00236021",832647517.53,822521766.22,10125751.3100001
"2011","00236195",1336226646.56,1355650956.38,-19424309.8200002
"2011","00236977",1155861840.76,1127130953.12,28730887.6399999
"2011","00237051",1176301736.25,1248215135.6,-71913399.3499999
"2011","00237108",821518403.43,811331689.27,10186714.16
"2011","00238295",2145954705.43,2041164366.48,104790338.95
"2011","00238309",418300371.55,445082844.91,-26782473.36
"2011","00239402",380335066.53,365114021.93,15221044.6
"2011","00239500",914590483.64,903477146.69,11113336.9499999
"2011","00239640",986566123.03,939952446.21,46613676.8199999
"2011","00240079",1199433949.36,1190708215.55,8725733.80999994
"2011","00240702",752695993.17,707850298.13,44845695.04
"2011","00241121",656493286.36,653944118.66,2549167.70000005
"2011","00242098",359561394.2,353988889.34,5572504.86000001
"2011","00243132",1303918281.79,1367671629.06,-63753347.27
"2011","00243272",542142760.3,535376977.28,6765783.01999998
"2011","00244309",698164254.84,697653012.51,511242.330000043
"2011","00244732",5547457991.12,5471319206.39,76138784.7299995
"2011","00245551",327948544.33,325617292.94,2331251.38999999
"2011","00245585",501794810.61,498174678.58,3620132.02999997
"2011","00245836",892591163.8,897872066.29,-5280902.49000001
"2011","00245941",201190838,206544626.1,-5353788.09999999
"2011","00246476",455335404.58,429125860.19,26209544.39
"2011","00246875",1488303360.81,1434509070.86,53794289.95
"2011","00247618",793887442.86,793473702.65,413740.210000038
"2011","00248266",451799362.69,449483986.54,2315376.15000004
"2011","00248789",379876915.54,399076515.25,-19199599.71
"2011","00248801",669002014.14,649723100.77,19278913.37
"2011","00249831",507186925.75,512070045.57,-4883119.81999999
"2011","00249998",2182101009.27,2156679821.95,25421187.3200002
"2011","00250627",985996746.65,989161872.87,-3165126.22000003
"2011","00250805",436719587,446854349.65,-10134762.65
"2011","00250996",163504799.69,146134967.82,17369831.87
"2011","00251810",1673826957.02,1790656801.49,-116829844.47
"2011","00251984",368202491.07,358098108.04,10104383.03
"2011","00252921",395881295.36,409962589.68,-14081294.32
"2011","00253014",3095771686.02,3001768259.45,94003426.5699997
"2011","00253316",929573242.81,935809173.71,-6235930.89999986
"2011","00253383",248144549.71,248811789.57,-667239.859999985
"2011","00253901",727822873.58,692884075.31,34938798.27
"2011","00253979",2105256204.2,2177913595.82,-72657391.6200001
"2011","00254061",1288613746.43,1399493789.96,-110880043.53
"2011","00254657",3403959958.82,3471923375.4,-67963416.5800004
"2011","00254843",1249907876.14,1245810455.31,4097420.83000016
"2011","00255513",439934221.94,441721907.45,-1787685.50999999
"2011","00255661",1557051716.34,1494200532.71,62851183.6299999
"2011","00256129",846183845.77,836374787.15,9809058.62
"2011","00256455",140802468.97,163149125.98,-22346657.01
"2011","00256986",308394834,325368993.89,-16974159.89
"2011","00257125",374124381.43,352062422.33,22061959.1
"2011","00257265",321475349.13,334897917.15,-13422568.02
"2011","00257966",112107974.74,105937028.86,6170945.88
"2011","00258199",515443257.99,518094012.93,-2650754.94
"2011","00259047",845611676.57,844737019.85,874656.720000029
"2011","00259438",496276829.06,482252551.21,14024277.85
"2011","00259586",618362520.18,612076649.47,6285870.70999992
"2011","00260177",398767568.65,396905733.8,1861834.85000002
"2011","00260231",614021043.26,661612445.81,-47591402.55
"2011","00260428",1923126643.32,1896391027.71,26735615.6099999
"2011","00260771",636031422.45,641169418.84,-5137996.3900001
"2011","00261238",2389650004.01,2458777805.99,-69127801.98
"2011","00261602",685893855.39,686643348.64,-749493.25
"2011","00261718",811397147.27,844371213.11,-32974065.84
"2011","00261891",3591261270.32,3758833016.25,-167571745.93
"2011","00261912",1358091312.85,1381473172.14,-23381859.2900002
"2011","00262340",2423689531.27,2404590599.35,19098931.9200001
"2011","00262587",423263713.45,430747468.03,-7483754.57999998
"2011","00262633",349446749.42,340770342.01,8676407.41000003
"2011","00262781",597191921.07,623530270.13,-26338349.0600001
"2011","00262978",5358255800.8,5324721560.08,33534240.7200003
"2011","00263958",1178805946.54,1150948482.99,27857463.55
"2011","00263991",649717773.52,624479760.06,25238013.4599999
"2011","00264334",643430041.83,609083836.18,34346205.6500001
"2011","00265209",1025760073.01,1045244877.41,-19484804.4
"2011","00265365",385154657.88,398079913.11,-12925255.23
"2011","00265781",1263435593.28,1286252579.25,-22816985.97
"2011","00266027",1321938405.9,1316995726.19,4942679.7099998
"2011","00266094",3781824108.36,4140443365.29,-358619256.93
"2011","00266230",891198930.14,880968168.09,10230762.05
"2011","00266621",4539973369.45,4628550123.56,-88576754.1100006
"2011","00267449",1864483443.49,1930393918.62,-65910475.1299999
"2011","00267538",429548781.55,427279880.62,2268900.93000001
"2011","00268321",495932325.67,495104113.9,828211.770000041
"2011","00268810",6083395631.62,5953656261.25,129739370.37
"2011","00269247",243367762.89,244300387.04,-932624.150000006
"2011","00270059",502338236.79,555530624.51,-53192387.72
"2011","00270211",1371421887.3,1389781750.2,-18359862.9000001
"2011","00271560",405946142.22,441389390.92,-35443248.7
"2011","00271632",1007435393.34,1021185785.08,-13750391.74
"2011","00271888",212680612.16,209308365.58,3372246.57999998
"2011","00272523",519812798.04,502609992.85,17202805.19
"2011","00272728",278014793.23,276412127.28,1602665.95000005
"2011","00272868",946347217.35,972852026.34,-26504808.99
"2011","00272876",222659283.76,213611216.05,9048067.70999998
"2011","00273571",157313101.98,149638568.31,7674533.66999999
"2011","00274046",4561597030.16,4893174704.04,-331577673.88
"2011","00274101",343253141.51,374552807.36,-31299665.85
"2011","00274879",372298148.29,357849108.86,14449039.43
"2011","00274968",449918656.6,454018622.98,-4099966.38
"2011","00275336",617425299.64,595389391.95,22035907.6899999
"2011","00275808",518148713.04,514237203.64,3911509.39999998
"2011","00276111",370625817.36,367529095.16,3096722.19999999
"2011","00276227",1112490445.88,1177279079.26,-64788633.3799999
"2011","00276944",634867551.18,618920423.41,15947127.77
"2011","00277037",493063327.8,498862600.58,-5799272.77999997
"2011","00277177",465240205.97,452160415.7,13079790.27
"2011","00277444",1053802286.82,1049991670.31,3810616.51000011
"2011","00277819",736914780.9,739845681.76,-2930900.86000001
"2011","00278360",1449206684.9,1406990080.78,42216604.1199999
"2011","00278475",453360700.59,525676795.15,-72316094.56
"2011","00278653",730562810.05,720078845.16,10483964.89
"2011","00279072",128362041.92,173077447.27,-44715405.35
"2011","00279102",278681532.44,299614829.1,-20933296.66
"2011","00279676",611530716.19,592346296.03,19184420.1600001
"2011","00279773",730472735.9,742064586.19,-11591850.29
"2011","00279846",444215623.6,455113971.72,-10898348.12
"2011","00279943",1304541923.42,1353877827.84,-49335904.4200001
"2011","00279978",799903883.35,782106759.68,17797123.6700001
"2011","00281859",490301009.96,478289998.08,12011011.8800001
"2011","00281964",446219473.53,418924859.62,27294613.91
"2011","00282481",351608319.9,353072347.25,-1464027.35000002
"2011","00282651",480342941.69,468508115.4,11834826.29
"2011","00282707",579041346.92,591579440.24,-12538093.3200001
"2011","00282979",446538419.23,453220028.09,-6681608.86000001
"2011","00283061",1102892003.79,1064662978.26,38229025.53
"2011","00283193",311372903,320100437.47,-8727534.47000003
"2011","00283347",209405971.55,199932245.8,9473725.75
"2011","00283509",169100044.83,150735779.9,18364264.93
"2011","00283924",3018581366.29,2970190103.89,48391262.4000001
"2011","00284165",232962722.84,235945732.57,-2983009.72999999
"2011","00284301",1215849184.76,1252822184.29,-36972999.53
"2011","00284611",175520719.19,198173122.19,-22652403
"2011","00284653",289294097.8,292787702.56,-3493604.75999999
"2011","00284891",1166207609.14,1106183777.89,60023831.25
"2011","00285030",638690342.58,618617436.5,20072906.08
"2011","00285455",767755677.78,742995074.22,24760603.5599999
"2011","00286010",3193248246.73,3125209806.57,68038440.1599998
"2011","00286745",223856310.58,232714792.66,-8858482.07999998
"2011","00287113",486050516.24,490195442.65,-4144926.41000003
"2011","00287172",338175936.29,314350969.29,23824967
"2011","00287351",705611754.15,650145793.91,55465960.24
"2011","00288365",178259045.57,176083851.12,2175194.44999999
"2011","00288659",2445520489.92,2466941228.43,-21420738.5099998
"2011","00289931",477730788.08,478446837.31,-716049.229999959
"2011","00289965",145563777.6,148331767.92,-2767990.31999999
"2011","00290629",1610768507.35,1737235620.13,-126467112.78
"2011","00291463",1091499816.1,1175328362.18,-83828546.0800002
"2011","00291471",2472976923.53,2489247908.74,-16270985.21
"2011","00291676",387373833.46,403028342.28,-15654508.82
"2011","00292311",382116673.15,401917591.6,-19800918.45
"2011","00292427",1164584902.1,1159657068.25,4927833.8499999
"2011","00293199",394893141.17,393862807.13,1030334.03999996
"2011","00293881",2088480885.67,2109978782.85,-21497897.1800001
"2011","00294136",350357886.13,338212258.56,12145627.57
"2011","00294900",605702289.73,609262785.01,-3560495.27999997
"2011","00295671",710947970.08,752609383.62,-41661413.5400001
"2011","00295841",1233732249.24,1303727102.39,-69994853.1500001
"2011","00295892",759444301.3,742716030.95,16728270.3499999
"2011","00296139",1568162203.85,1599340453.3,-31178249.45
"2011","00296317",408905064.06,420924955.44,-12019891.38
"2011","00296643",2913061662.72,2865307549.91,47754112.8099999
"2011","00296651",419436782.99,399264646.03,20172136.96
"2011","00296759",489982140.43,518006365.82,-28024225.39
"2011","00297313",1728981744.42,1748382738.57,-19400994.1499999
"2011","00297437",1116413864.43,1184596236.3,-68182371.8699999
"2011","00297488",3878000458.73,3817915397.93,60085060.8000002
"2011","00297534",4131435047.33,4119042697.02,12392350.3099999
"2011","00297569",1086241675.95,1075061781.95,11179894
"2011","00297577",1348743039.21,1339983555.07,8759484.1400001
"2011","00297755",430955907.9,427746912.08,3208995.81999999
"2011","00297852",318743808.86,256607037.63,62136771.23
"2011","00298077",525461349.81,549763021.47,-24301671.66
"2011","00298212",1475507887.25,1502854152.22,-27346264.97
"2011","00298221",427343260.67,426949542.81,393717.860000014
"2011","00299138",805725020.57,855564858.26,-49839837.6899999
"2011","00299308",6362089389.39,6553644315.92,-191554926.53
"2011","00299529",536925667.6,561677625.1,-24751957.5
"2011","00299634",441655457.58,447926746.46,-6271288.88
"2011","00300063",820736870.82,848531880.67,-27795009.85
"2011","00300292",173655049,164749747.62,8905301.38
"2011","00300535",3180693682.19,3242320693.23,-61627011.04
"2011","00300870",270768384.89,267318841.95,3449542.94
"2011","00301311",1036590684.03,1035542894.18,1047789.85000002
"2011","00301493",477212679.84,469064026.27,8148653.56999999
"2011","00301825",2136870194.6,2195785323.78,-58915129.1800001
"2011","00302724",1000119706.71,958511304.72,41608401.9899999
"2011","00303038",505803252.95,479320427.77,26482825.18
"2011","00303461",1569375653.13,1573288005.5,-3912352.37000012
"2011","00303640",575612278.14,541242922.43,34369355.71
"2011","00304271",839818818.9,832528472.55,7290346.35000002
"2011","00304387",1115693716.51,1119211149.04,-3517432.52999997
"2011","00304450",1542958837.56,1584282902.46,-41324064.9000001
"2011","00845451",22400121764.71,22041547176.99,358574587.720001
"2011","44992785",36114485966.42,35504982384.33,609503582.089996
"2012","00075370",19877219338.96,19458242526.86,418976812.099998
"2012","00081531",4444818528.95,4226183438.25,218635090.7
"2012","00231401",790533137.98,792459507.98,-1926370
"2012","00232947",632107812.64,612587472.84,19520339.8
"2012","00232963",263349457.93,253805423.55,9544034.38
"2012","00233129",851720388.51,854850190.98,-3129802.47000003
"2012","00233242",356917292.11,349207925.03,7709367.07999998
"2012","00234516",2673649381.82,2599246177.68,74403204.1399999
"2012","00234877",710622152.04,728889372.22,-18267220.1800001
"2012","00235334",139675144.29,147497855.26,-7822710.97
"2012","00235440",1306438014.67,1237082540.59,69355474.0800002
"2012","00236021",603552679.04,628973145.84,-25420466.8000001
"2012","00236195",1085553013.88,1061025020.62,24527993.2600001
"2012","00236977",711741205.39,691358377.42,20382827.97
"2012","00237051",742913611.7,710953571.32,31960040.3799999
"2012","00237108",629424208.81,627076688.35,2347520.45999992
"2012","00238295",1886158730.51,1801072513.94,85086216.5699999
"2012","00238309",358353743.68,389232440.14,-30878696.46
"2012","00239402",430009815.22,456104456.94,-26094641.72
"2012","00239500",708602787.78,696875232.67,11727555.11
"2012","00239640",817690160.16,784750916.14,32939244.02
"2012","00240079",734178847.47,765078017.88,-30899170.41
"2012","00240702",699344497.12,644811230.36,54533266.76
"2012","00241121",462173299.79,472308686.01,-10135386.22
"2012","00242098",285884437.87,291015630.48,-5131192.61000001
"2012","00243132",1174586754.18,1182599333.37,-8012579.19000006
"2012","00243272",377518525.93,360047659.29,17470866.64
"2012","00244309",530923307.02,519061274.14,11862032.88
"2012","00244732",7382280417.12,7178072959.26,204207457.860002
"2012","00245551",186906638.19,201219789.54,-14313151.35
"2012","00245585",453585646.26,448038036.36,5547609.90000004
"2012","00245836",741234594.48,719967863.62,21266730.86
"2012","00245941",139458488.32,132760145.23,6698343.08999999
"2012","00246476",368615469.69,373821093.12,-5205623.43000001
"2012","00246875",1276538459.1,1281668190.83,-5129731.72999978
"2012","00247618",594427560.07,704608649.99,-110181089.92
"2012","00248266",359997089.33,357823299.61,2173789.71999997
"2012","00248789",255098137.8,241275202.02,13822935.78
"2012","00248801",518811495.03,511886237.9,6925257.13000005
"2012","00249831",399967630.42,398674654.96,1292975.45999998
"2012","00249998",1869884796.51,1864475441.93,5409354.57999992
"2012","00250627",698470143.49,659399062.28,39071081.21
"2012","00250805",360297494.21,359410607.63,886886.579999983
"2012","00250996",116689435.89,141837874.58,-25148438.69
"2012","00251810",1452749717.82,1501871378.6,-49121660.78
"2012","00251984",240817842.68,240837635.46,-19792.7800000012
"2012","00252921",236894966.77,222320765.9,14574200.87
"2012","00253014",2684038114.72,2620791033.46,63247081.2599998
"2012","00253316",620522768.58,651459588.17,-30936819.5899999
"2012","00253383",178061157.52,176164806.97,1896350.55000001
"2012","00253901",522178478.2,505704701.48,16473776.72
"2012","00253979",1693344515.94,1737925584.02,-44581068.0799999
"2012","00254061",954726302.85,902445958.58,52280344.27
"2012","00254657",2677645807.09,2812742862.84,-135097055.75
"2012","00254843",974803525.13,981792116.7,-6988591.56999993
"2012","00255513",350320325.68,338729535.32,11590790.36
"2012","00255661",1120778505.64,1098946532.69,21831972.9499998
"2012","00256129",853191426.22,876204256.99,-23012830.7700001
"2012","00256455",131303672.32,152457577.11,-21153904.79
"2012","00256986",270499219.11,268299827.42,2199391.69000003
"2012","00257125",399348748.26,407598582.99,-8249834.73000002
"2012","00257265",190724273.92,184043578.7,6680695.22
"2012","00257966",73355164.51,70561315.6,2793848.91000001
"2012","00258199",376840490.56,368974320.15,7866170.41000003
"2012","00259047",648284967.95,580305297.87,67979670.0799999
"2012","00259438",330909529.37,321452838.34,9456691.03000003
"2012","00259586",521894077.53,504003709.17,17890368.36
"2012","00260177",299276917.46,301784319.99,-2507402.52999997
"2012","00260231",519412836.54,513055457.07,6357379.47000003
"2012","00260428",1226328378.32,1206027480.59,20300897.73
"2012","00260771",504250516.16,501000899.06,3249617.10000002
"2012","00261238",1533731744.6,1553453354.11,-19721609.51
"2012","00261602",350677977.2,348771731.05,1906246.14999998
"2012","00261718",580625467.34,564092640.15,16532827.1900001
"2012","00261891",3454269902.32,3810472151.11,-356202248.79
"2012","00261912",977083258.38,953190301.46,23892956.9200001
"2012","00262340",1729995235.68,1671351186.13,58644049.55
"2012","00262587",322139630.92,307077447.19,15062183.73
"2012","00262633",293753026.69,295738126.56,-1985099.87
"2012","00262781",356171268.97,353092942.21,3078326.75999999
"2012","00262978",3983942049.49,4014496164.83,-30554115.3399997
"2012","00263958",806117866.91,779247178.18,26870688.7299999
"2012","00263991",472992587.29,469920005.28,3072582.01000005
"2012","00264334",464343009.79,461416839.84,2926169.95000005
"2012","00265209",844745451.51,803929639.93,40815811.58
"2012","00265365",272221442.83,262222727.4,9998715.42999998
"2012","00265781",971260295.48,1019717395.36,-48457099.88
"2012","00266027",1011922364.38,953255888.77,58666475.61
"2012","00266094",3356796180.32,3220594770.67,136201409.65
"2012","00266230",868330764.57,887592730.45,-19261965.88
"2012","00266621",3834439598.21,3840257617.35,-5818019.14000034
"2012","00267449",1238245367.21,1220678917.27,17566449.9400001
"2012","00267538",318531596.51,339544342.29,-21012745.78
"2012","00268321",319970054.85,322507195.86,-2537141.00999999
"2012","00268810",5242116345.09,5107227682.71,134888662.38
"2012","00269247",189086095.56,182778783.58,6307311.97999999
"2012","00270059",343790385.88,352017221.72,-8226835.83999997
"2012","00270211",816911289.13,798423595.73,18487693.4
"2012","00271560",303917731.01,297331929.57,6585801.44
"2012","00271632",943993323.39,944945434.09,-952110.699999928
"2012","00271888",255628276.03,234299748.38,21328527.65
"2012","00272523",276160006.35,271438909.17,4721097.18000001
"2012","00272728",232534445.64,227729447.83,4804997.81
"2012","00272868",712172726.63,668729638.28,43443088.35
"2012","00272876",164827543.43,169243328.9,-4415785.47
"2012","00273571",138778824.71,123040992.36,15737832.35
"2012","00274046",4117676165.28,4113709410.9,3966754.38000011
"2012","00274101",269075488.53,264746218.92,4329269.60999995
"2012","00274879",291284764.21,279846437.15,11438327.06
"2012","00274968",312708138.96,319332919.48,-6624780.52000004
"2012","00275336",480536963.22,461411367.72,19125595.5
"2012","00275808",339818161.21,335664716.45,4153444.76000005
"2012","00276111",289420314.37,286405720.67,3014593.69999999
"2012","00276227",722546582.47,671837741.04,50708841.4300001
"2012","00276944",491733116.99,474748011.06,16985105.93
"2012","00277037",487174848.06,536162205.34,-48987357.28
"2012","00277177",402269782.51,399401776.23,2868006.27999997
"2012","00277444",856413376.85,833191405.85,23221971
"2012","00277819",655546260.55,681849107.9,-26302847.35
"2012","00278360",1055006621.83,1037961426.59,17045195.2399999
"2012","00278475",532341752.09,474410178.82,57931573.27
"2012","00278653",683514027.58,675863984.36,7650043.21999991
"2012","00279072",128934433.3,121168361.91,7766071.39
"2012","00279102",229839147.47,182355376.72,47483770.75
"2012","00279676",467545281.16,447145842.15,20399439.01
"2012","00279773",559372462.87,552174405.07,7198057.80000007
"2012","00279846",270191872.04,273341102.16,-3149230.12
"2012","00279943",1027571326.45,1031077151.18,-3505824.73000014
"2012","00279978",496766568.26,472919171.96,23847396.3
"2012","00281859",378080767.19,405554505.64,-27473738.45
"2012","00281964",345024990.67,315735433.88,29289556.79
"2012","00282481",226420365.16,216203228.04,10217137.12
"2012","00282651",241704582.35,232046963.91,9657618.44
"2012","00282707",382153634.02,357633934.69,24519699.33
"2012","00282979",243631325.02,236321844.53,7309480.49000001
"2012","00283061",888098200.63,848493700.99,39604499.64
"2012","00283193",243031023.44,255422328.89,-12391305.45
"2012","00283347",175318258.05,147122721.69,28195536.36
"2012","00283509",163331425.9,145977895.23,17353530.67
