,year,municipality_id,municipality_name,winner_vote_percentage,party_id,party_name,party_name_short,is_overall_winner,is_winner_in_coalition,winner_vote_percentage_adj,coalition_vote_percentage,coalition_vote_percentage_adj,is_coalition_won,is_election_year
680,2006,7201,Bystřice pod Hostýnem,35.26,7,Česká strana sociálně demokratická,ČSSD,0,0,42.1619036231018,48.37,57.8380963768982,1,1
681,2007,7201,Bystřice pod Hostýnem,35.26,7,Česká strana sociálně demokratická,ČSSD,0,0,42.1619036231018,48.37,57.8380963768982,1,0
682,2008,7201,Bystřice pod Hostýnem,35.26,7,Česká strana sociálně demokratická,ČSSD,0,0,42.1619036231018,48.37,57.8380963768982,1,0
683,2009,7201,Bystřice pod Hostýnem,35.26,7,Česká strana sociálně demokratická,ČSSD,0,0,42.1619036231018,48.37,57.8380963768982,1,0
684,2006,7202,Holešov,36.8,7,Česká strana sociálně demokratická,ČSSD,0,0,46.3126101182985,42.66,53.6873898817015,1,1
685,2007,7202,Holešov,36.8,7,Česká strana sociálně demokratická,ČSSD,0,0,46.3126101182985,42.66,53.6873898817015,1,0
686,2008,7202,Holešov,36.8,7,Česká strana sociálně demokratická,ČSSD,0,0,46.3126101182985,42.66,53.6873898817015,1,0
687,2009,7202,Holešov,36.8,7,Česká strana sociálně demokratická,ČSSD,0,0,46.3126101182985,42.66,53.6873898817015,1,0
688,2006,7203,Kroměříž,35.05,7,Česká strana sociálně demokratická,ČSSD,0,0,42.665855143031,47.1,57.334144856969,1,1
689,2007,7203,Kroměříž,35.05,7,Česká strana sociálně demokratická,ČSSD,0,0,42.665855143031,47.1,57.334144856969,1,0
690,2008,7203,Kroměříž,35.05,7,Česká strana sociálně demokratická,ČSSD,0,0,42.665855143031,47.1,57.334144856969,1,0
691,2009,7203,Kroměříž,35.05,7,Česká strana sociálně demokratická,ČSSD,0,0,42.665855143031,47.1,57.334144856969,1,0
692,2006,7204,Luhačovice,34.13,53,Občanská demokratická strana,ODS,1,1,40.1340545625588,51.14,60.1364063969897,1,1
693,2007,7204,Luhačovice,34.13,53,Občanská demokratická strana,ODS,1,1,40.1340545625588,51.14,60.1364063969897,1,0
694,2008,7204,Luhačovice,34.13,53,Občanská demokratická strana,ODS,1,1,40.1340545625588,51.14,60.1364063969897,1,0
695,2009,7204,Luhačovice,34.13,53,Občanská demokratická strana,ODS,1,1,40.1340545625588,51.14,60.1364063969897,1,0
696,2006,7205,Otrokovice,39.91,7,Česká strana sociálně demokratická,ČSSD,0,0,47.4046798907234,44.28,52.5953201092766,1,1
697,2007,7205,Otrokovice,39.91,7,Česká strana sociálně demokratická,ČSSD,0,0,47.4046798907234,44.28,52.5953201092766,1,0
698,2008,7205,Otrokovice,39.91,7,Česká strana sociálně demokratická,ČSSD,0,0,47.4046798907234,44.28,52.5953201092766,1,0
699,2009,7205,Otrokovice,39.91,7,Česká strana sociálně demokratická,ČSSD,0,0,47.4046798907234,44.28,52.5953201092766,1,0
700,2006,7206,Rožnov pod Radhoštěm,41.43,53,Občanská demokratická strana,ODS,1,1,46.587203418419,61.0,68.5932756100304,1,1
701,2007,7206,Rožnov pod Radhoštěm,41.43,53,Občanská demokratická strana,ODS,1,1,46.587203418419,61.0,68.5932756100304,1,0
702,2008,7206,Rožnov pod Radhoštěm,41.43,53,Občanská demokratická strana,ODS,1,1,46.587203418419,61.0,68.5932756100304,1,0
703,2009,7206,Rožnov pod Radhoštěm,41.43,53,Občanská demokratická strana,ODS,1,1,46.587203418419,61.0,68.5932756100304,1,0
704,2006,7207,Uherské Hradiště,35.25,53,Občanská demokratická strana,ODS,1,1,42.2712555462286,50.97,61.1224367430148,1,1
705,2007,7207,Uherské Hradiště,35.25,53,Občanská demokratická strana,ODS,1,1,42.2712555462286,50.97,61.1224367430148,1,0
706,2008,7207,Uherské Hradiště,35.25,53,Občanská demokratická strana,ODS,1,1,42.2712555462286,50.97,61.1224367430148,1,0
707,2009,7207,Uherské Hradiště,35.25,53,Občanská demokratická strana,ODS,1,1,42.2712555462286,50.97,61.1224367430148,1,0
708,2006,7208,Uherský Brod,34.03,7,Česká strana sociálně demokratická,ČSSD,0,0,39.9319408589533,51.19,60.0680591410467,1,1
709,2007,7208,Uherský Brod,34.03,7,Česká strana sociálně demokratická,ČSSD,0,0,39.9319408589533,51.19,60.0680591410467,1,0
710,2008,7208,Uherský Brod,34.03,7,Česká strana sociálně demokratická,ČSSD,0,0,39.9319408589533,51.19,60.0680591410467,1,0
711,2009,7208,Uherský Brod,34.03,7,Česká strana sociálně demokratická,ČSSD,0,0,39.9319408589533,51.19,60.0680591410467,1,0
712,2006,7209,Valašské Klobouky,34.98,7,Česká strana sociálně demokratická,ČSSD,0,0,41.3670766319773,49.58,58.6329233680227,1,1
713,2007,7209,Valašské Klobouky,34.98,7,Česká strana sociálně demokratická,ČSSD,0,0,41.3670766319773,49.58,58.6329233680227,1,0
714,2008,7209,Valašské Klobouky,34.98,7,Česká strana sociálně demokratická,ČSSD,0,0,41.3670766319773,49.58,58.6329233680227,1,0
715,2009,7209,Valašské Klobouky,34.98,7,Česká strana sociálně demokratická,ČSSD,0,0,41.3670766319773,49.58,58.6329233680227,1,0
716,2006,7210,Valašské Meziříčí,36.65,53,Občanská demokratická strana,ODS,1,1,42.9861599812339,52.21,61.2362186253812,1,1
717,2007,7210,Valašské Meziříčí,36.65,53,Občanská demokratická strana,ODS,1,1,42.9861599812339,52.21,61.2362186253812,1,0
718,2008,7210,Valašské Meziříčí,36.65,53,Občanská demokratická strana,ODS,1,1,42.9861599812339,52.21,61.2362186253812,1,0
719,2009,7210,Valašské Meziříčí,36.65,53,Občanská demokratická strana,ODS,1,1,42.9861599812339,52.21,61.2362186253812,1,0
720,2006,7211,Vizovice,39.09,53,Občanská demokratická strana,ODS,1,1,45.3638157131252,59.58,69.1423929441801,1,1
721,2007,7211,Vizovice,39.09,53,Občanská demokratická strana,ODS,1,1,45.3638157131252,59.58,69.1423929441801,1,0
722,2008,7211,Vizovice,39.09,53,Občanská demokratická strana,ODS,1,1,45.3638157131252,59.58,69.1423929441801,1,0
723,2009,7211,Vizovice,39.09,53,Občanská demokratická strana,ODS,1,1,45.3638157131252,59.58,69.1423929441801,1,0
724,2006,7212,Vsetín,38.06,53,Občanská demokratická strana,ODS,1,1,45.3959923664122,51.95,61.9632633587786,1,1
725,2007,7212,Vsetín,38.06,53,Občanská demokratická strana,ODS,1,1,45.3959923664122,51.95,61.9632633587786,1,0
726,2008,7212,Vsetín,38.06,53,Občanská demokratická strana,ODS,1,1,45.3959923664122,51.95,61.9632633587786,1,0
727,2009,7212,Vsetín,38.06,53,Občanská demokratická strana,ODS,1,1,45.3959923664122,51.95,61.9632633587786,1,0
728,2006,7213,Zlín,41.0,53,Občanská demokratická strana,ODS,1,1,48.0374926772115,54.71,64.1007615700059,1,1
729,2007,7213,Zlín,41.0,53,Občanská demokratická strana,ODS,1,1,48.0374926772115,54.71,64.1007615700059,1,0
730,2008,7213,Zlín,41.0,53,Občanská demokratická strana,ODS,1,1,48.0374926772115,54.71,64.1007615700059,1,0
731,2009,7213,Zlín,41.0,53,Občanská demokratická strana,ODS,1,1,48.0374926772115,54.71,64.1007615700059,1,0
732,2006,8101,Bílovec,36.58,7,Česká strana sociálně demokratická,ČSSD,0,0,47.5620855545443,40.33,52.4379144454557,1,1
733,2007,8101,Bílovec,36.58,7,Česká strana sociálně demokratická,ČSSD,0,0,47.5620855545443,40.33,52.4379144454557,1,0
734,2008,8101,Bílovec,36.58,7,Česká strana sociálně demokratická,ČSSD,0,0,47.5620855545443,40.33,52.4379144454557,1,0
735,2009,8101,Bílovec,36.58,7,Česká strana sociálně demokratická,ČSSD,0,0,47.5620855545443,40.33,52.4379144454557,1,0
736,2006,8102,Bohumín,47.0,7,Česká strana sociálně demokratická,ČSSD,0,0,58.5305105853051,33.3,41.4694894146949,0,1
737,2007,8102,Bohumín,47.0,7,Česká strana sociálně demokratická,ČSSD,0,0,58.5305105853051,33.3,41.4694894146949,0,0
738,2008,8102,Bohumín,47.0,7,Česká strana sociálně demokratická,ČSSD,0,0,58.5305105853051,33.3,41.4694894146949,0,0
739,2009,8102,Bohumín,47.0,7,Česká strana sociálně demokratická,ČSSD,0,0,58.5305105853051,33.3,41.4694894146949,0,0
740,2006,8103,Bruntál,36.76,7,Česká strana sociálně demokratická,ČSSD,0,0,50.2803993981672,36.35,49.7196006018329,0,1
741,2007,8103,Bruntál,36.76,7,Česká strana sociálně demokratická,ČSSD,0,0,50.2803993981672,36.35,49.7196006018329,0,0
742,2008,8103,Bruntál,36.76,7,Česká strana sociálně demokratická,ČSSD,0,0,50.2803993981672,36.35,49.7196006018329,0,0
743,2009,8103,Bruntál,36.76,7,Česká strana sociálně demokratická,ČSSD,0,0,50.2803993981672,36.35,49.7196006018329,0,0
744,2006,8104,Český Těšín,40.69,7,Česká strana sociálně demokratická,ČSSD,0,0,49.8529772114678,40.93,50.1470227885322,1,1
745,2007,8104,Český Těšín,40.69,7,Česká strana sociálně demokratická,ČSSD,0,0,49.8529772114678,40.93,50.1470227885322,1,0
746,2008,8104,Český Těšín,40.69,7,Česká strana sociálně demokratická,ČSSD,0,0,49.8529772114678,40.93,50.1470227885322,1,0
747,2009,8104,Český Těšín,40.69,7,Česká strana sociálně demokratická,ČSSD,0,0,49.8529772114678,40.93,50.1470227885322,1,0
748,2006,8105,Frenštát pod Radhoštěm,36.75,53,Občanská demokratická strana,ODS,1,1,44.8882374496152,49.24,60.144130939294,1,1
749,2007,8105,Frenštát pod Radhoštěm,36.75,53,Občanská demokratická strana,ODS,1,1,44.8882374496152,49.24,60.144130939294,1,0
750,2008,8105,Frenštát pod Radhoštěm,36.75,53,Občanská demokratická strana,ODS,1,1,44.8882374496152,49.24,60.144130939294,1,0
751,2009,8105,Frenštát pod Radhoštěm,36.75,53,Občanská demokratická strana,ODS,1,1,44.8882374496152,49.24,60.144130939294,1,0
752,2006,8106,Frýdek-Místek,41.9,7,Česká strana sociálně demokratická,ČSSD,0,0,50.6466819775172,40.83,49.3533180224828,0,1
753,2007,8106,Frýdek-Místek,41.9,7,Česká strana sociálně demokratická,ČSSD,0,0,50.6466819775172,40.83,49.3533180224828,0,0
754,2008,8106,Frýdek-Místek,41.9,7,Česká strana sociálně demokratická,ČSSD,0,0,50.6466819775172,40.83,49.3533180224828,0,0
755,2009,8106,Frýdek-Místek,41.9,7,Česká strana sociálně demokratická,ČSSD,0,0,50.6466819775172,40.83,49.3533180224828,0,0
756,2006,8107,Frýdlant nad Ostravicí,38.29,7,Česká strana sociálně demokratická,ČSSD,0,0,46.4515346354483,44.14,53.5484653645517,1,1
757,2007,8107,Frýdlant nad Ostravicí,38.29,7,Česká strana sociálně demokratická,ČSSD,0,0,46.4515346354483,44.14,53.5484653645517,1,0
758,2008,8107,Frýdlant nad Ostravicí,38.29,7,Česká strana sociálně demokratická,ČSSD,0,0,46.4515346354483,44.14,53.5484653645517,1,0
759,2009,8107,Frýdlant nad Ostravicí,38.29,7,Česká strana sociálně demokratická,ČSSD,0,0,46.4515346354483,44.14,53.5484653645517,1,0
760,2006,8108,Havířov,47.22,7,Česká strana sociálně demokratická,ČSSD,0,0,60.577293136626,30.73,39.422706863374,0,1
761,2007,8108,Havířov,47.22,7,Česká strana sociálně demokratická,ČSSD,0,0,60.577293136626,30.73,39.422706863374,0,0
762,2008,8108,Havířov,47.22,7,Česká strana sociálně demokratická,ČSSD,0,0,60.577293136626,30.73,39.422706863374,0,0
763,2009,8108,Havířov,47.22,7,Česká strana sociálně demokratická,ČSSD,0,0,60.577293136626,30.73,39.422706863374,0,0
764,2006,8109,Hlučín,41.52,7,Česká strana sociálně demokratická,ČSSD,0,0,49.7782040522719,41.89,50.2217959477281,1,1
765,2007,8109,Hlučín,41.52,7,Česká strana sociálně demokratická,ČSSD,0,0,49.7782040522719,41.89,50.2217959477281,1,0
766,2008,8109,Hlučín,41.52,7,Česká strana sociálně demokratická,ČSSD,0,0,49.7782040522719,41.89,50.2217959477281,1,0
767,2009,8109,Hlučín,41.52,7,Česká strana sociálně demokratická,ČSSD,0,0,49.7782040522719,41.89,50.2217959477281,1,0
768,2006,8110,Jablunkov,40.81,7,Česká strana sociálně demokratická,ČSSD,0,0,48.4736904620501,43.38,51.5263095379499,1,1
769,2007,8110,Jablunkov,40.81,7,Česká strana sociálně demokratická,ČSSD,0,0,48.4736904620501,43.38,51.5263095379499,1,0
770,2008,8110,Jablunkov,40.81,7,Česká strana sociálně demokratická,ČSSD,0,0,48.4736904620501,43.38,51.5263095379499,1,0
771,2009,8110,Jablunkov,40.81,7,Česká strana sociálně demokratická,ČSSD,0,0,48.4736904620501,43.38,51.5263095379499,1,0
772,2006,8111,Karviná,52.83,7,Česká strana sociálně demokratická,ČSSD,0,0,68.2205578512397,24.61,31.7794421487603,0,1
773,2007,8111,Karviná,52.83,7,Česká strana sociálně demokratická,ČSSD,0,0,68.2205578512397,24.61,31.7794421487603,0,0
774,2008,8111,Karviná,52.83,7,Česká strana sociálně demokratická,ČSSD,0,0,68.2205578512397,24.61,31.7794421487603,0,0
775,2009,8111,Karviná,52.83,7,Česká strana sociálně demokratická,ČSSD,0,0,68.2205578512397,24.61,31.7794421487603,0,0
776,2006,8112,Kopřivnice,35.98,7,Česká strana sociálně demokratická,ČSSD,0,0,43.8887533544767,46.0,56.1112466455233,1,1
777,2007,8112,Kopřivnice,35.98,7,Česká strana sociálně demokratická,ČSSD,0,0,43.8887533544767,46.0,56.1112466455233,1,0
778,2008,8112,Kopřivnice,35.98,7,Česká strana sociálně demokratická,ČSSD,0,0,43.8887533544767,46.0,56.1112466455233,1,0
779,2009,8112,Kopřivnice,35.98,7,Česká strana sociálně demokratická,ČSSD,0,0,43.8887533544767,46.0,56.1112466455233,1,0
780,2006,8113,Kravaře,35.9,53,Občanská demokratická strana,ODS,1,1,41.1272768931149,53.68,61.4961622178944,1,1
781,2007,8113,Kravaře,35.9,53,Občanská demokratická strana,ODS,1,1,41.1272768931149,53.68,61.4961622178944,1,0
782,2008,8113,Kravaře,35.9,53,Občanská demokratická strana,ODS,1,1,41.1272768931149,53.68,61.4961622178944,1,0
783,2009,8113,Kravaře,35.9,53,Občanská demokratická strana,ODS,1,1,41.1272768931149,53.68,61.4961622178944,1,0
784,2006,8114,Krnov,40.76,7,Česká strana sociálně demokratická,ČSSD,0,0,50.1785054782716,40.47,49.8214945217284,0,1
785,2007,8114,Krnov,40.76,7,Česká strana sociálně demokratická,ČSSD,0,0,50.1785054782716,40.47,49.8214945217284,0,0
786,2008,8114,Krnov,40.76,7,Česká strana sociálně demokratická,ČSSD,0,0,50.1785054782716,40.47,49.8214945217284,0,0
787,2009,8114,Krnov,40.76,7,Česká strana sociálně demokratická,ČSSD,0,0,50.1785054782716,40.47,49.8214945217284,0,0
788,2006,8115,Nový Jičín,34.32,7,Česká strana sociálně demokratická,ČSSD,0,0,41.5144550622959,48.35,58.4855449377041,1,1
789,2007,8115,Nový Jičín,34.32,7,Česká strana sociálně demokratická,ČSSD,0,0,41.5144550622959,48.35,58.4855449377041,1,0
790,2008,8115,Nový Jičín,34.32,7,Česká strana sociálně demokratická,ČSSD,0,0,41.5144550622959,48.35,58.4855449377041,1,0
791,2009,8115,Nový Jičín,34.32,7,Česká strana sociálně demokratická,ČSSD,0,0,41.5144550622959,48.35,58.4855449377041,1,0
792,2006,8116,Odry,36.43,7,Česká strana sociálně demokratická,ČSSD,0,0,45.588787385809,43.48,54.411212614191,1,1
793,2007,8116,Odry,36.43,7,Česká strana sociálně demokratická,ČSSD,0,0,45.588787385809,43.48,54.411212614191,1,0
794,2008,8116,Odry,36.43,7,Česká strana sociálně demokratická,ČSSD,0,0,45.588787385809,43.48,54.411212614191,1,0
795,2009,8116,Odry,36.43,7,Česká strana sociálně demokratická,ČSSD,0,0,45.588787385809,43.48,54.411212614191,1,0
796,2006,8117,Opava,37.56,7,Česká strana sociálně demokratická,ČSSD,0,0,45.1496574107465,45.63,54.8503425892535,1,1
797,2007,8117,Opava,37.56,7,Česká strana sociálně demokratická,ČSSD,0,0,45.1496574107465,45.63,54.8503425892535,1,0
798,2008,8117,Opava,37.56,7,Česká strana sociálně demokratická,ČSSD,0,0,45.1496574107465,45.63,54.8503425892535,1,0
799,2009,8117,Opava,37.56,7,Česká strana sociálně demokratická,ČSSD,0,0,45.1496574107465,45.63,54.8503425892535,1,0
800,2006,8118,Orlová,50.71,7,Česká strana sociálně demokratická,ČSSD,0,0,66.8820891585334,25.11,33.1179108414666,0,1
801,2007,8118,Orlová,50.71,7,Česká strana sociálně demokratická,ČSSD,0,0,66.8820891585334,25.11,33.1179108414666,0,0
802,2008,8118,Orlová,50.71,7,Česká strana sociálně demokratická,ČSSD,0,0,66.8820891585334,25.11,33.1179108414666,0,0
803,2009,8118,Orlová,50.71,7,Česká strana sociálně demokratická,ČSSD,0,0,66.8820891585334,25.11,33.1179108414666,0,0
804,2006,8119,Ostrava,39.64,7,Česká strana sociálně demokratická,ČSSD,0,0,49.1323748140803,41.04,50.8676251859197,1,1
805,2007,8119,Ostrava,39.64,7,Česká strana sociálně demokratická,ČSSD,0,0,49.1323748140803,41.04,50.8676251859197,1,0
806,2008,8119,Ostrava,39.64,7,Česká strana sociálně demokratická,ČSSD,0,0,49.1323748140803,41.04,50.8676251859197,1,0
807,2009,8119,Ostrava,39.64,7,Česká strana sociálně demokratická,ČSSD,0,0,49.1323748140803,41.04,50.8676251859197,1,0
808,2006,8120,Rýmařov,39.84,7,Česká strana sociálně demokratická,ČSSD,0,0,50.2839833396441,39.39,49.7160166603559,0,1
809,2007,8120,Rýmařov,39.84,7,Česká strana sociálně demokratická,ČSSD,0,0,50.2839833396441,39.39,49.7160166603559,0,0
810,2008,8120,Rýmařov,39.84,7,Česká strana sociálně demokratická,ČSSD,0,0,50.2839833396441,39.39,49.7160166603559,0,0
811,2009,8120,Rýmařov,39.84,7,Česká strana sociálně demokratická,ČSSD,0,0,50.2839833396441,39.39,49.7160166603559,0,0
812,2006,8121,Třinec,45.14,7,Česká strana sociálně demokratická,ČSSD,0,0,54.2026897214217,38.14,45.7973102785783,0,1
813,2007,8121,Třinec,45.14,7,Česká strana sociálně demokratická,ČSSD,0,0,54.2026897214217,38.14,45.7973102785783,0,0
814,2008,8121,Třinec,45.14,7,Česká strana sociálně demokratická,ČSSD,0,0,54.2026897214217,38.14,45.7973102785783,0,0
815,2009,8121,Třinec,45.14,7,Česká strana sociálně demokratická,ČSSD,0,0,54.2026897214217,38.14,45.7973102785783,0,0
816,2006,8122,Vítkov,35.67,7,Česká strana sociálně demokratická,ČSSD,0,0,49.8114788437369,35.94,50.1885211562631,1,1
817,2007,8122,Vítkov,35.67,7,Česká strana sociálně demokratická,ČSSD,0,0,49.8114788437369,35.94,50.1885211562631,1,0
818,2008,8122,Vítkov,35.67,7,Česká strana sociálně demokratická,ČSSD,0,0,49.8114788437369,35.94,50.1885211562631,1,0
819,2009,8122,Vítkov,35.67,7,Česká strana sociálně demokratická,ČSSD,0,0,49.8114788437369,35.94,50.1885211562631,1,0
820,2010,2101,Benešov,24.92,53,Občanská demokratická strana,ODS,0,1,29.6843359142347,52.09,62.0488385944014,1,1
821,2011,2101,Benešov,24.92,53,Občanská demokratická strana,ODS,0,1,29.6843359142347,52.09,62.0488385944014,1,0
822,2012,2101,Benešov,24.92,53,Občanská demokratická strana,ODS,0,1,29.6843359142347,52.09,62.0488385944014,1,0
823,2010,2102,Beroun,23.41,53,Občanská demokratická strana,ODS,0,1,27.5638761332862,55.15,64.9358295066525,1,1
824,2011,2102,Beroun,23.41,53,Občanská demokratická strana,ODS,0,1,27.5638761332862,55.15,64.9358295066525,1,0
825,2012,2102,Beroun,23.41,53,Občanská demokratická strana,ODS,0,1,27.5638761332862,55.15,64.9358295066525,1,0
826,2010,2103,Brandýs nad Labem-Stará Boleslav,26.24,53,Občanská demokratická strana,ODS,0,1,30.7259953161592,60.15,70.4332552693208,1,1
827,2011,2103,Brandýs nad Labem-Stará Boleslav,26.24,53,Občanská demokratická strana,ODS,0,1,30.7259953161592,60.15,70.4332552693208,1,0
828,2012,2103,Brandýs nad Labem-Stará Boleslav,26.24,53,Občanská demokratická strana,ODS,0,1,30.7259953161592,60.15,70.4332552693208,1,0
829,2010,2104,Čáslav,31.24,7,Česká strana sociálně demokratická,ČSSD,1,0,37.0054489457474,40.36,47.8085761667851,0,1
830,2011,2104,Čáslav,31.24,7,Česká strana sociálně demokratická,ČSSD,1,0,37.0054489457474,40.36,47.8085761667851,0,0
831,2012,2104,Čáslav,31.24,7,Česká strana sociálně demokratická,ČSSD,1,0,37.0054489457474,40.36,47.8085761667851,0,0
832,2010,2105,Černošice,36.46,721,TOP 09,TOP 09,0,1,42.0191310360724,72.92,84.0382620721447,1,1
833,2011,2105,Černošice,36.46,721,TOP 09,TOP 09,0,1,42.0191310360724,72.92,84.0382620721447,1,0
834,2012,2105,Černošice,36.46,721,TOP 09,TOP 09,0,1,42.0191310360724,72.92,84.0382620721447,1,0
835,2010,2106,Český Brod,26.53,53,Občanská demokratická strana,ODS,0,1,32.2867226481684,56.29,68.5043203115492,1,1
